project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_gc
hive,Public Class,org.apache.hadoop.hive.ql.udf.generic.GenericUDAFVariance,12.0,4.0,12.0,1.0,28.0,1.0,27.0,0.0,1.0,9.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,263.0,37.0,177.0,57.0,115.0,54.0,90.0,116.0,47.0,12.0,4.0,12.0,1.0,2.0,1.0,0.0,0.0,0.31,12,4,12,1,False
hive,Public Static Class,org.apache.hadoop.hive.metastore.HiveMetaStore.HMSHandler,3.0,3.0,3.0,1.0,19.0,1.0,16.0,0.0,2.0,81.0,1.0,3.0,9.0,128.0,128.0,125.0,11.0,0.0,31.0,0.0,97.0,2676.0,293.0,2265.0,570.0,1518.0,124.0,924.0,1381.0,394.0,21.0,21.0,23.0,6.0,2.0,5.0,96.0,67.0,0.05,405,405,431,150,False
hive,Public Class,org.apache.hadoop.hive.metastore.api.Type,3.0,2.0,3.0,1.0,10.0,0.0,10.0,0.0,4.0,2.0,0.0,0.0,6.0,42.0,42.0,42.0,5.0,0.0,2.0,0.0,40.0,606.0,75.0,505.0,92.0,313.0,39.0,211.0,340.0,85.0,14.0,14.0,30.0,14.0,1.0,4.0,75.0,61.0,0.08,130,118,146,72,False
hive,Public Class,org.apache.hadoop.hive.metastore.ObjectStore,3.0,3.0,4.0,1.0,26.0,0.0,23.0,1.0,3.0,55.0,0.0,2.0,5.0,136.0,136.0,134.0,8.0,0.0,62.0,0.0,74.0,3832.0,273.0,3336.0,884.0,2438.0,226.0,1606.0,2248.0,707.0,46.0,46.0,48.0,32.0,1.0,9.0,93.0,71.0,0.07,513,513,565,190,True
hive,Public Class,org.apache.hadoop.hive.ql.exec.DDLTask,8.0,7.0,8.0,3.0,53.0,4.0,41.0,7.0,2.0,116.0,0.0,2.0,7.0,61.0,120.0,59.0,2.0,1.0,52.0,1.0,7.0,3374.0,340.0,2536.0,492.0,2002.0,500.0,1193.0,1677.0,468.0,59.0,59.0,80.0,43.0,2.0,8.0,86.0,82.0,0.2,490,485,544,203,True
karaf,Private Static Class,org.apache.karaf.shell.log.layout.PatternParser.BasicPatternConverter,3.0,1.0,3.0,1.0,10.0,0.0,9.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,7.0,2.0,1.0,1.0,0.0,0.0,1.0,26.0,2.0,22.0,5.0,12.0,2.0,8.0,12.0,4.0,5.0,2.0,5.0,1.0,2.0,1.0,0.0,0.0,0.09,6,3,6,2,False
karaf,Anonymous Class,org.apache.karaf.management.JaasAuthenticator.authenticate.(Anon_1),4.0,4.0,4.0,1.0,11.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,12.0,1.0,9.0,0.0,5.0,9.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,4,4,4,1,False
karaf,Public Class,org.apache.felix.gogo.commands.converter.ReifiedType,1.0,1.0,1.0,1.0,17.0,0.0,3.0,14.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,99.0,5.0,16.0,7.0,5.0,78.0,6.0,11.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,50.0,50.0,4.88,4,4,4,4,False
karaf,Public Class,org.apache.karaf.deployer.spring.SpringDeploymentListenerTest,1.0,1.0,1.0,1.0,12.0,0.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,46.0,3.0,26.0,11.0,19.0,17.0,17.0,21.0,11.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.65,2,2,2,2,False
karaf,Public Class,org.apache.karaf.admin.management.codec.JmxInstance,2.0,2.0,2.0,1.0,16.0,2.0,13.0,0.0,1.0,3.0,0.0,3.0,2.0,5.0,5.0,2.0,1.0,0.0,3.0,0.0,2.0,97.0,19.0,78.0,17.0,56.0,0.0,49.0,61.0,17.0,3.0,3.0,3.0,1.0,1.0,2.0,60.0,40.0,0.0,10,10,10,5,False
karaf,Anonymous Class,org.apache.karaf.shell.commands.InfoAction.doExecute.(for_loop_3).(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
karaf,Public Class,org.apache.karaf.features.internal.FeaturesServiceImpl,3.0,3.0,3.0,1.0,16.0,0.0,14.0,1.0,3.0,19.0,6.0,2.0,4.0,74.0,74.0,72.0,17.0,1.0,3.0,25.0,45.0,1348.0,104.0,1099.0,259.0,722.0,145.0,498.0,828.0,316.0,30.0,30.0,36.0,8.0,1.0,8.0,95.0,83.0,0.13,269,269,295,98,True
karaf,Public Class,org.apache.karaf.webconsole.gogo.Terminal,3.0,2.0,4.0,1.0,10.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,123.0,123.0,123.0,41.0,0.0,115.0,0.0,8.0,1473.0,131.0,1235.0,245.0,836.0,194.0,823.0,1111.0,255.0,155.0,17.0,155.0,10.0,1.0,5.0,95.0,82.0,0.16,476,281,507,137,True
pig,Anonymous Class,org.apache.hadoop.zebra.mapred.TestBasicTableIOFormatLocalFS.FreqWordCache.FreqWordCache.(Anon_1),2.0,2.0,2.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,6.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2,2,2,1,False
pig,Public Static Class,org.apache.pig.impl.plan.ProjectionMap.Column,1.0,1.0,1.0,1.0,10.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,0.0,0.0,0.0,7.0,90.0,8.0,35.0,14.0,15.0,47.0,15.0,24.0,12.0,2.0,2.0,2.0,1.0,1.0,1.0,57.0,38.0,1.34,8,8,8,7,False
pig,Public Class,org.apache.pig.piggybank.test.evaluation.TestStat,1.0,1.0,1.0,1.0,50.0,0.0,50.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,104.0,2.0,102.0,19.0,96.0,0.0,96.0,99.0,19.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,2,2,2,False
pig,Static Class,org.apache.hadoop.zebra.mapreduce.TestMultipleOutputs2.MapClass,4.0,4.0,4.0,1.0,32.0,4.0,22.0,6.0,1.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,76.0,12.0,52.0,14.0,33.0,12.0,27.0,36.0,10.0,6.0,6.0,6.0,1.0,2.0,1.0,0.0,0.0,0.23,9,9,9,2,False
pig,Public Class,org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators.POSkewedJoin,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,2.0,13.0,71.0,13.0,3.0,0.0,0.0,0.0,13.0,90.0,19.0,58.0,23.0,22.0,13.0,22.0,38.0,20.0,3.0,3.0,3.0,1.0,3.0,2.0,88.0,82.0,0.22,15,15,15,13,False
pig,Public Abstract Class,org.apache.pig.backend.hadoop.executionengine.physicalLayer.expressionOperators.UnaryExpressionOperator,1.0,1.0,1.0,1.0,6.0,0.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,8.0,84.0,8.0,2.0,0.0,0.0,1.0,7.0,65.0,13.0,35.0,13.0,12.0,17.0,13.0,23.0,11.0,2.0,2.0,2.0,1.0,4.0,1.0,62.0,62.0,0.49,9,9,9,8,False
pig,Public Static Class,org.apache.hadoop.zebra.pig.TestMultipleOutputs1.OutputPartitionerClass,5.0,5.0,5.0,4.0,17.0,2.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,3.0,17.0,4.0,11.0,1.0,6.0,12.0,3.0,5.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,0.06,5,5,5,4,False
pig,Public Class,org.apache.pig.newplan.logical.expression.NotEqualExpression,1.0,1.0,2.0,1.0,8.0,0.0,6.0,2.0,1.0,8.0,0.0,0.0,0.0,5.0,27.0,5.0,0.0,0.0,0.0,0.0,5.0,58.0,6.0,39.0,15.0,19.0,13.0,12.0,21.0,8.0,2.0,2.0,4.0,1.0,4.0,1.0,0.0,0.0,0.33,8,8,10,5,False
pig,Static Class,org.apache.hadoop.zebra.mapreduce.TestBasicTableIOFormatLocalFS.FreqWords.MapClass,2.0,2.0,2.0,1.0,10.0,0.0,10.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,44.0,3.0,41.0,15.0,21.0,0.0,18.0,26.0,11.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,22.0,0.0,7,7,7,3,False
pig,Class,org.apache.hadoop.zebra.io.ColumnGroup,2.0,2.0,2.0,1.0,17.0,0.0,13.0,4.0,1.0,9.0,0.0,12.0,14.0,12.0,12.0,0.0,0.0,6.0,1.0,0.0,5.0,2490.0,229.0,1797.0,453.0,1088.0,481.0,839.0,1238.0,402.0,9.0,9.0,9.0,1.0,1.0,4.0,100.0,100.0,0.27,32,32,32,12,True
pig,Public Class,org.apache.hadoop.zebra.tfile.TFile,1.0,1.0,1.0,1.0,9.0,0.0,5.0,3.0,1.0,5.0,0.0,6.0,11.0,7.0,7.0,1.0,0.0,3.0,1.0,0.0,3.0,2336.0,210.0,1130.0,325.0,632.0,1006.0,508.0,779.0,276.0,4.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,0.89,11,11,11,7,True
pig,Public Class,org.apache.pig.impl.logicalLayer.schema.Schema,4.0,4.0,5.0,2.0,30.0,2.0,20.0,7.0,3.0,9.0,0.0,16.0,3.0,43.0,43.0,27.0,4.0,0.0,6.0,0.0,37.0,1977.0,216.0,1209.0,299.0,817.0,554.0,521.0,818.0,261.0,19.0,19.0,24.0,19.0,1.0,6.0,80.0,60.0,0.46,211,211,221,98,True
qpid,Public Class,org.apache.qpid.amqp_1_0.type.transport.Begin,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,4.0,0.0,0.0,0.0,20.0,20.0,20.0,9.0,0.0,0.0,0.0,20.0,202.0,41.0,161.0,34.0,55.0,0.0,48.0,85.0,32.0,17.0,17.0,17.0,1.0,1.0,2.0,85.0,85.0,0.0,36,36,36,20,False
qpid,Public Class,org.apache.qpid.server.store.StoreOverfullTest,3.0,3.0,3.0,2.0,29.0,5.0,22.0,1.0,1.0,7.0,0.0,0.0,4.0,8.0,104.0,8.0,7.0,0.0,3.0,0.0,5.0,302.0,57.0,230.0,59.0,126.0,15.0,126.0,158.0,59.0,7.0,7.0,8.0,5.0,4.0,2.0,57.0,57.0,0.07,25,25,27,16,False
qpid,Public Class,org.apache.qpid.management.common.sasl.JCAProvider,1.0,1.0,1.0,1.0,11.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,29.0,2.0,17.0,4.0,6.0,10.0,4.0,9.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.59,3,3,3,2,False
qpid,Public Class,org.apache.qpid.server.logging.messages.VirtualHostMessagesTest,1.0,1.0,1.0,1.0,9.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,0.0,0.0,0.0,0.0,2.0,27.0,6.0,18.0,8.0,9.0,3.0,9.0,12.0,8.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.17,2,2,2,2,False
qpid,Private Static Class,org.apache.qpid.filter.PropertyExpression.CorrelationIdExpression,1.0,1.0,1.0,1.0,7.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,8.0,3.0,2.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
qpid,Anonymous Class,org.apache.qpid.framing.FieldTable.convertToMap.(Anon_1),1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,17.0,2.0,15.0,1.0,8.0,0.0,5.0,8.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3,3,3,2,False
qpid,Public Class,org.apache.qpid.test.unit.basic.SessionStartTest,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,7.0,0.0,2.0,1.0,8.0,104.0,6.0,5.0,0.0,3.0,2.0,3.0,79.0,10.0,69.0,16.0,30.0,1.0,29.0,40.0,16.0,2.0,2.0,2.0,1.0,4.0,2.0,77.0,52.0,0.01,10,10,10,8,False
qpid,Public Class,org.apache.qpid.util.LogMonitorTest,1.0,1.0,1.0,1.0,17.0,2.0,10.0,4.0,1.0,1.0,0.0,0.0,0.0,13.0,13.0,13.0,1.0,0.0,1.0,2.0,10.0,245.0,46.0,136.0,33.0,71.0,64.0,52.0,71.0,31.0,2.0,2.0,2.0,1.0,2.0,1.0,38.0,38.0,0.47,16,16,16,13,False
qpid,Anonymous Class,org.apache.qpid.server.security.access.plugins.AccessControlConfiguration.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,11.0,1.0,6.0,0.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,2,2,False
qpid,Anonymous Class,org.apache.qpid.amqp_1_0.type.transaction.codec.CoordinatorWriter.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
qpid,Public Class,org.apache.qpid.amqp_1_0.type.transaction.TxnCapability,3.0,3.0,3.0,3.0,18.0,3.0,15.0,0.0,3.0,1.0,0.0,1.0,5.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,3.0,102.0,31.0,70.0,13.0,31.0,1.0,21.0,36.0,12.0,6.0,6.0,6.0,6.0,1.0,1.0,0.0,0.0,0.01,14,14,14,14,False
qpid,Public Class,org.apache.qpid.amqp_1_0.transport.SASLTransport,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,8.0,8.0,5.0,0.0,0.0,0.0,8.0,59.0,10.0,45.0,15.0,12.0,4.0,11.0,22.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,85.0,85.0,0.09,8,8,8,8,False
qpid,Anonymous Class,org.apache.qpid.server.security.auth.database.Base64MD5PasswordFilePrincipalDatabaseTest.testCreatePrincipalIsSavedToFile.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
qpid,Public Class,org.apache.qpid.server.handler.BasicQosHandler,1.0,1.0,1.0,1.0,10.0,1.0,9.0,0.0,2.0,6.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,22.0,8.0,11.0,0.0,10.0,14.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3,3,3,2,False
qpid,Private Class,org.apache.qpid.amqp_1_0.type.transport.codec.BeginWriter.Writer,2.0,1.0,2.0,1.0,8.0,1.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,27.0,7.0,1.0,0.0,0.0,6.0,1.0,73.0,16.0,57.0,15.0,24.0,0.0,15.0,24.0,9.0,9.0,2.0,9.0,1.0,3.0,1.0,57.0,42.0,0.0,15,8,15,7,False
qpid,Anonymous Class,org.apache.qpid.server.subscription.SubscriptionImpl.(Anon_1),1.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
qpid,Public Abstract Class,org.apache.qpid.server.subscription.SubscriptionImpl,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,4.0,33.0,3.0,0.0,1.0,67.0,67.0,67.0,26.0,1.0,1.0,3.0,62.0,813.0,173.0,577.0,168.0,197.0,63.0,173.0,284.0,129.0,7.0,7.0,9.0,3.0,1.0,3.0,95.0,94.0,0.11,85,85,92,67,False
qpid,Public Class,org.apache.qpid.server.queue.PriorityQueueList,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,2.0,8.0,0.0,0.0,0.0,8.0,8.0,8.0,4.0,0.0,0.0,0.0,8.0,193.0,29.0,158.0,41.0,52.0,6.0,58.0,93.0,43.0,4.0,4.0,5.0,1.0,1.0,2.0,62.0,62.0,0.04,14,14,15,8,False
qpid,Public Class,org.apache.qpid.gentools.JavaGenerator,2.0,2.0,2.0,1.0,19.0,0.0,18.0,1.0,1.0,20.0,0.0,1.0,4.0,72.0,123.0,71.0,34.0,4.0,7.0,52.0,9.0,1799.0,147.0,1605.0,427.0,942.0,141.0,654.0,867.0,375.0,20.0,20.0,20.0,11.0,2.0,4.0,98.0,98.0,0.09,187,187,199,84,True
qpid,Public Class,org.apache.qpid.qmf.QMFService,2.0,2.0,2.0,1.0,11.0,0.0,10.0,0.0,3.0,21.0,0.0,0.0,2.0,17.0,17.0,17.0,19.0,0.0,7.0,0.0,10.0,2049.0,363.0,1598.0,450.0,488.0,91.0,396.0,733.0,367.0,6.0,6.0,6.0,4.0,1.0,3.0,91.0,86.0,0.06,39,38,39,20,True
qpid,Public Class,org.apache.qpid.server.queue.SimpleAMQQueue,2.0,2.0,2.0,1.0,12.0,1.0,10.0,0.0,4.0,58.0,5.0,0.0,8.0,158.0,158.0,158.0,65.0,2.0,22.0,7.0,127.0,2291.0,403.0,1742.0,354.0,768.0,148.0,564.0,918.0,366.0,13.0,13.0,16.0,6.0,1.0,6.0,98.0,94.0,0.08,319,319,376,179,True
qpid,Public Abstract Class,org.apache.qpid.server.store.berkeleydb.AbstractBDBMessageStore,2.0,2.0,2.0,1.0,22.0,2.0,17.0,2.0,2.0,50.0,2.0,0.0,4.0,66.0,66.0,66.0,28.0,5.0,22.0,8.0,31.0,1869.0,275.0,1412.0,313.0,721.0,182.0,538.0,760.0,291.0,17.0,17.0,17.0,1.0,1.0,5.0,94.0,89.0,0.13,186,186,191,64,True
qpid,Public Class,org.apache.qpid.server.store.derby.DerbyMessageStore,2.0,2.0,2.0,1.0,27.0,2.0,23.0,0.0,2.0,46.0,0.0,1.0,58.0,72.0,72.0,71.0,15.0,1.0,39.0,0.0,32.0,2592.0,389.0,2167.0,491.0,1102.0,36.0,756.0,1067.0,408.0,8.0,8.0,10.0,1.0,1.0,8.0,95.0,91.0,0.02,197,197,200,72,True
qpid,Public Class,org.apache.qpid.test.unit.xa.TopicTest,13.0,13.0,13.0,1.0,106.0,1.0,92.0,12.0,1.0,2.0,0.0,5.0,8.0,15.0,115.0,10.0,0.0,0.0,1.0,0.0,14.0,1711.0,53.0,1452.0,103.0,825.0,208.0,619.0,831.0,126.0,45.0,45.0,45.0,1.0,5.0,7.0,62.0,55.0,0.14,198,198,201,15,True
wicket,Public Class,org.apache.wicket.markup.parser.filter.sub.HeaderSectionBorder,1.0,1.0,1.0,1.0,10.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,283.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,8.0,3.0,2.0,11.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.38,1,1,1,1,False
wicket,Public Static Class,org.apache.wicket.util.tester.MockFormFileUploadPage.MockDomainObjectFileUpload,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,27.0,3.0,13.0,5.0,3.0,11.0,4.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.85,2,2,2,2,False
wicket,Anonymous Class,org.apache.wicket.util.collections.MicroMap.entrySet.(Anon_4),1.0,1.0,1.0,1.0,26.0,4.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,56.0,9.0,47.0,1.0,26.0,0.0,13.0,22.0,10.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,2,2,2,False
wicket,Anonymous Class,org.apache.wicket.examples.pub2.Home.Home.(Anon_5),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.frames.Page1,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,5.0,2.0,0.0,8.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.6,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.markup.html.JavascriptPackageResource.getHeaderContribution.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,6.0,0.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Private Class,org.apache.wicket.extensions.rating.RatingPanel.RatingStarBar,1.0,1.0,1.0,1.0,23.0,3.0,15.0,4.0,1.0,5.0,0.0,0.0,1.0,2.0,285.0,2.0,0.0,0.0,1.0,1.0,0.0,57.0,9.0,36.0,9.0,18.0,12.0,11.0,17.0,10.0,2.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.33,3,3,3,2,False
wicket,Public Class,org.apache.wicket.markup.html.basic.SimplePage_9,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,3.0,17.0,6.0,5.0,16.0,5.0,9.0,6.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.94,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.repeater.ContactDataProvider,1.0,1.0,1.0,1.0,7.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,4.0,52.0,5.0,22.0,6.0,4.0,25.0,4.0,10.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.14,5,5,5,5,False
wicket,Anonymous Class,org.apache.wicket.extensions.markup.html.tree.table.TreeTable.TreeFragment.TreeFragment.(Anon_1),1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,7.0,0.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.43,1,1,1,1,False
wicket,Public Class,org.apache.wicket.MarkupContainerTest,1.0,1.0,1.0,1.0,18.0,1.0,13.0,3.0,1.0,5.0,0.0,0.0,0.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,4.0,83.0,10.0,55.0,15.0,36.0,18.0,36.0,43.0,16.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.33,6,6,6,4,False
wicket,Public Class,org.apache.wicket.markup.html.link.BookmarkablePageLinkTest,1.0,1.0,1.0,1.0,12.0,2.0,6.0,3.0,1.0,8.0,0.0,0.0,0.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,4.0,61.0,16.0,28.0,6.0,13.0,17.0,13.0,18.0,6.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.61,4,4,4,4,False
wicket,Public Abstract Class,org.apache.wicket.Page,2.0,2.0,2.0,1.0,20.0,0.0,11.0,7.0,3.0,32.0,78.0,0.0,8.0,71.0,333.0,71.0,9.0,9.0,7.0,15.0,40.0,1700.0,157.0,865.0,153.0,389.0,678.0,266.0,432.0,142.0,12.0,12.0,16.0,10.0,3.0,5.0,93.0,86.0,0.78,150,150,165,84,True
wicket,Public Generic Class,org.apache.wicket.markup.html.form.Form,2.0,2.0,2.0,1.0,22.0,1.0,13.0,7.0,3.0,46.0,68.0,2.0,10.0,87.0,354.0,85.0,4.0,0.0,20.0,31.0,36.0,2428.0,218.0,1383.0,258.0,650.0,827.0,427.0,688.0,259.0,8.0,8.0,8.0,6.0,4.0,4.0,95.0,91.0,0.6,178,178,192,107,True
wicket,Public Abstract Generic Class,org.apache.wicket.markup.html.form.FormComponent,2.0,2.0,2.0,1.0,17.0,0.0,10.0,6.0,3.0,26.0,10.0,4.0,8.0,70.0,342.0,66.0,4.0,0.0,7.0,17.0,46.0,1647.0,145.0,891.0,182.0,378.0,611.0,274.0,456.0,167.0,9.0,9.0,9.0,8.0,5.0,5.0,94.0,89.0,0.69,151,151,171,96,True
wicket,Public Abstract Class,org.apache.wicket.markup.html.tree.AbstractTree,2.0,2.0,2.0,1.0,20.0,1.0,11.0,7.0,4.0,14.0,2.0,0.0,2.0,60.0,336.0,60.0,12.0,0.0,20.0,7.0,33.0,1716.0,187.0,951.0,182.0,422.0,580.0,300.0,495.0,186.0,11.0,11.0,19.0,4.0,6.0,5.0,92.0,72.0,0.61,144,144,160,62,True
