toBufferedImage: ImageUtils.java: src.net.sourceforge.atunes.utils Diff:1
getClearItem: PlayListTable.java: src.net.sourceforge.atunes.gui.views.controls Diff:1
setTotalProgressListener: CdRipper.java: src.net.sourceforge.atunes.kernel.modules.cdripper Diff:6
addFavoriteAlbums: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:253
paintContentBorder: FleaxTabbedPaneUI.java: src.net.sourceforge.atunes.gui.swing.fleaxLaF Diff:1
setSongs: NavigationTableModel.java: src.net.sourceforge.atunes.gui.model Diff:28
getSpectrumAnalyserColors: SpectrumTimeAnalyzer.java: src.net.sourceforge.atunes.kernel.modules.spectrum Diff:5
getNextFile: PlayList.java: src.net.sourceforge.atunes.model.player Diff:9
countFilesInDir: RepositoryLoader.java: src.net.sourceforge.atunes.kernel.modules.repository Diff:4
setSongsTable: StatsDialogController.java: src.net.sourceforge.atunes.kernel.controllers.stats Diff:14
getSetAsPlaylistMenuItem: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
computeColorScale: SpectrumTimeAnalyzer.java: src.net.sourceforge.atunes.kernel.modules.spectrum Diff:5
getCustomFileNameFormatTextField: ExportOptionsDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:57
getSongsForDeviceTreeNode: NodeToSongsTranslator.java: src.net.sourceforge.atunes.kernel.controllers.navigation Diff:51
countFilesInRepositoryPath: RepositoryLoader.java: src.net.sourceforge.atunes.kernel.modules.repository Diff:4
getScopeColor: SpectrumTimeAnalyzer.java: src.net.sourceforge.atunes.kernel.modules.spectrum Diff:5
getAmazonImage: AmazonService.java: src.net.sourceforge.atunes.kernel.modules.amazon Diff:12
getNavigationTree: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
getDirectory: ImportProcess.java: src.net.sourceforge.atunes.kernel.executors Diff:24
setFilter: PlayListHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:102
setUrl: UrlTextArea.java: src.net.sourceforge.atunes.gui.views.controls Diff:2
getAlbumLabel: EditTagDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:32
main: RipCdDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:24
getFileAt: PlayListTableModel.java: src.net.sourceforge.atunes.gui.model Diff:41
getColor: SpectrumTimeAnalyzer.java: src.net.sourceforge.atunes.kernel.modules.spectrum Diff:5
getShowArtist: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
setFavoriteAlbums: RepositoryFavorites.java: src.net.sourceforge.atunes.model.repository Diff:4
getAlbum: AudioScrobblerAlbum.java: src.net.sourceforge.atunes.kernel.modules.audioscrobbler Diff:8
mouseDragged: MouseResizeListener.java: src.net.sourceforge.atunes.gui.dockableView Diff:28
compare: PlayListArtistComparator.java: src.net.sourceforge.atunes.model.player Diff:2
getNavigationTable: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
getNonFavoriteAddToPlaylistMenuItem: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
getColumnCount: EditTitlesTableModel.java: src.net.sourceforge.atunes.kernel.controllers.editTitlesDialog Diff:7
showStatusBar: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:127
paint: RadioButtonUI.java: src.net.sourceforge.atunes.gui.gradientlnf Diff:2
notifyReload: EditTitlesDialogController.java: src.net.sourceforge.atunes.kernel.controllers.editTitlesDialog Diff:3
setComment: Tag.java: src.net.sourceforge.atunes.model.tag Diff:1
getAlbum: EditTitlesDialogController.java: src.net.sourceforge.atunes.kernel.controllers.editTitlesDialog Diff:10
getStats: ApplicationMenuBar.java: src.net.sourceforge.atunes.gui.views.menu Diff:118
getFavoriteMenu: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
updatePositionInTable: PlayListController.java: src.net.sourceforge.atunes.kernel.controllers.playList Diff:32
setColor1: GradientTree.java: src.net.sourceforge.atunes.gui.swing.components Diff:1
showAudioScrobblerPanel: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:54
setVisible: ProgressDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:8
getSelectionTypeRadioButton: ExportOptionsDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:57
getEditPreferences: ApplicationMenuBar.java: src.net.sourceforge.atunes.gui.views.menu Diff:118
getPlayListPanel: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:88
getFiles: FileSelectionDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:33
getRepositoryHandler: NavigationController.java: src.net.sourceforge.atunes.kernel.controllers.navigation Diff:68
finish: Kernel.java: src.net.sourceforge.atunes.kernel Diff:13
setCenterStatusBar: StandardFrame.java: src.net.sourceforge.atunes.gui Diff:28
setShowTrayPlayer: GeneralPanel.java: src.net.sourceforge.atunes.gui.views.dialogs.editPreferences Diff:6
setSelectedSong: PlayListController.java: src.net.sourceforge.atunes.kernel.controllers.playList Diff:45
refreshTag: AudioFile.java: src.net.sourceforge.atunes.model.audio Diff:1
notifyFinishDeviceRead: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:109
getSongMostPlayed: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:363
addFavoriteSongs: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:231
verifyFilePattern: ExportOptionsDialogController.java: src.net.sourceforge.atunes.kernel.controllers.exportOptionsDialog Diff:41
checkUpdates: ApplicationUpdates.java: src.net.sourceforge.atunes.kernel.modules.updates Diff:21
setAlbum: OggEncoder.java: src.net.sourceforge.atunes.kernel.modules.cdripper.encoders Diff:18
setContent: RipperProgressDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:17
getFavoriteAlbum: PlayListControlsPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:8
fillSongProperties: FilePropertiesController.java: src.net.sourceforge.atunes.kernel.controllers.fileProperties Diff:88
hideIndeterminateProgressDialog: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:41
setGeneralChart: StatsDialogController.java: src.net.sourceforge.atunes.kernel.controllers.stats Diff:47
getSmallCoverURL: AudioScrobblerAlbum.java: src.net.sourceforge.atunes.kernel.modules.audioscrobbler Diff:19
getAddToPlaylistMenuItem: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
getFiles: Repository.java: src.net.sourceforge.atunes.model.repository Diff:1
getSortByAlbum: PlayListControlsPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:8
getEditPreferencesDialogController: ControllerProxy.java: src.net.sourceforge.atunes.kernel Diff:17
getUrl: Proxy.java: src.net.sourceforge.atunes.kernel.modules.proxy Diff:1
getDeviceRepository: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:314
getPropertiesPanel: StandardFrame.java: src.net.sourceforge.atunes.gui Diff:36
getArtist: Album.java: src.net.sourceforge.atunes.model.info Diff:1
write: PlayListHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:87
create: MultipleFrame.java: src.net.sourceforge.atunes.gui Diff:6
getDoubleBuffer: SpectrumTimeAnalyzer.java: src.net.sourceforge.atunes.kernel.modules.spectrum Diff:5
getFavoritesTree: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
getSelectedFile: EditTagDialogController.java: src.net.sourceforge.atunes.kernel.controllers.editTagDialog Diff:123
setFullFrameLocation: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:87
repositoryIsNull: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:312
notifyDeviceReload: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:399
getAllTypeRadioButton: ExportOptionsDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:57
paint: ComboBoxUI.java: src.net.sourceforge.atunes.gui.gradientlnf Diff:1
repaint: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:123
updateStatusBar: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:106
getUpButton: PlayListControlsPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:8
getContent: FileSelectionDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:12
getDeviceMenu: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
setDecoderListener: CdRipper.java: src.net.sourceforge.atunes.kernel.modules.cdripper Diff:5
notifyFileLoaded: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:18
updateNextSongDuration: PlayListTableModel.java: src.net.sourceforge.atunes.gui.model Diff:41
openSearch: SearchInternetHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:1
getArtist: AudioScrobblerAlbum.java: src.net.sourceforge.atunes.kernel.modules.audioscrobbler Diff:16
setAsFavoriteAlbums: PlayListController.java: src.net.sourceforge.atunes.kernel.controllers.playList Diff:79
setVolume: PlayerControlsController.java: src.net.sourceforge.atunes.kernel.controllers.playerControls Diff:28
initTrayIcon: SystemTrayHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:2
main: IndeterminateProgressDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:5
setOrientation: GradientPopupMenu.java: src.net.sourceforge.atunes.gui.swing.components Diff:2
getNonFavoriteSetAsPlaylistMenuItem: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
setTitle: DockableFrame.java: src.net.sourceforge.atunes.gui.dockableView Diff:5
addNorthResizableBorder: DockableWindow.java: src.net.sourceforge.atunes.gui.dockableView Diff:6
notifyFinishRepositoryRead: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:116
getGeneralChart: StatsDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:14
setPlaying: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:127
getSortByArtist: PlayListControlsPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:8
setArtist: Tag.java: src.net.sourceforge.atunes.model.tag Diff:1
getTitle: Tag.java: src.net.sourceforge.atunes.model.tag Diff:2
getTrack: AudioScrobblerTrack.java: src.net.sourceforge.atunes.kernel.modules.audioscrobbler Diff:1
getUrl: AudioScrobblerAlbum.java: src.net.sourceforge.atunes.kernel.modules.audioscrobbler Diff:19
setListener: Cdda2wav.java: src.net.sourceforge.atunes.kernel.modules.cdripper.cdda2wav Diff:37
setMaxDuration: PlayerControlsController.java: src.net.sourceforge.atunes.kernel.controllers.playerControls Diff:27
getNonFavoriteMenu: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
getExternalPicture: AudioFilePictureUtils.java: src.net.sourceforge.atunes.kernel.utils Diff:5
setLocationRelativeTo: DockableWindow.java: src.net.sourceforge.atunes.gui.dockableView Diff:5
moveToBottom: PlayListTableModel.java: src.net.sourceforge.atunes.gui.model Diff:39
getCheckUpdates: ApplicationMenuBar.java: src.net.sourceforge.atunes.gui.views.menu Diff:118
getSongAt: NavigationTableModel.java: src.net.sourceforge.atunes.gui.model Diff:28
startControllers: Kernel.java: src.net.sourceforge.atunes.kernel Diff:4
getToolsExport: ApplicationMenuBar.java: src.net.sourceforge.atunes.gui.views.menu Diff:118
getSpectrumPanel: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:126
showAboutDialog: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:80
moveToTop: PlayListHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:144
getPlayListFilter: PlayListPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:6
getTagFromProperties: ID3v1Tag.java: src.net.sourceforge.atunes.model.tag Diff:8
getTrackNumber: OggTag.java: src.net.sourceforge.atunes.model.tag Diff:8
setBalance: PlayerHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:11
setIcon: DockableFrame.java: src.net.sourceforge.atunes.gui.dockableView Diff:5
isDeviceAttached: NavigationController.java: src.net.sourceforge.atunes.kernel.controllers.navigation Diff:71
addListeners: CustomTable.java: src.net.sourceforge.atunes.gui.swing.components Diff:14
getImage: AmazonService.java: src.net.sourceforge.atunes.kernel.modules.amazon Diff:12
getNavigationTableAddButton: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
setShowOSD: MenuController.java: src.net.sourceforge.atunes.kernel.controllers.menu Diff:93
setCancelButtonVisible: ProgressDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:6
addBindings: PlayListController.java: src.net.sourceforge.atunes.kernel.controllers.playList Diff:31
getPort: Proxy.java: src.net.sourceforge.atunes.kernel.modules.proxy Diff:1
getYear: Tag.java: src.net.sourceforge.atunes.model.tag Diff:2
addAlbumNodes: FavoriteViewRefresher.java: src.net.sourceforge.atunes.kernel.controllers.navigation Diff:9
getAllFavoriteSongs: RepositoryFavorites.java: src.net.sourceforge.atunes.model.repository Diff:4
setEncoderListener: CdRipper.java: src.net.sourceforge.atunes.kernel.modules.cdripper Diff:6
getSelectedSongs: PlayListController.java: src.net.sourceforge.atunes.kernel.controllers.playList Diff:95
notifyFilesInRepository: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:10
getArtist: Tag.java: src.net.sourceforge.atunes.model.tag Diff:1
main: RipperProgressDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:20
notifyFinishRepositoryRefresh: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:189
notifyArtistImage: AudioScrobblerController.java: src.net.sourceforge.atunes.kernel.controllers.audioScrobbler Diff:63
getOkButton: EditTagDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:32
getAlbumsPanel: AudioScrobblerPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:38
stop: OggEncoder.java: src.net.sourceforge.atunes.kernel.modules.cdripper.encoders Diff:18
getNavigationTableContainer: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
getMainPlayListTable: PlayListController.java: src.net.sourceforge.atunes.kernel.controllers.playList Diff:98
setWindowSize: StandardFrame.java: src.net.sourceforge.atunes.gui Diff:15
setArtistAndAlbum: RipperProgressDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:19
getAlbumsTable: StatsDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:14
setPropertiesToShow: FilePropertiesTableModel.java: src.net.sourceforge.atunes.gui.model Diff:1
notifyReload: MenuController.java: src.net.sourceforge.atunes.kernel.controllers.menu Diff:86
paint: FleaxRadioButtonUI.java: src.net.sourceforge.atunes.gui.swing.fleaxLaF Diff:1
editFiles: EditTitlesDialogController.java: src.net.sourceforge.atunes.kernel.controllers.editTitlesDialog Diff:9
addSong: Album.java: src.net.sourceforge.atunes.model.info Diff:1
storeState: ApplicationDataHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:21
getRemoveFromFavoritesMenuItem: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
isCanceled: FileSelectionDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:33
notifyReload: EditPreferencesDialogController.java: src.net.sourceforge.atunes.kernel.controllers.editPreferencesDialog Diff:89
getStats: Repository.java: src.net.sourceforge.atunes.model.repository Diff:1
getFrame: DockableFrame.java: src.net.sourceforge.atunes.gui.dockableView Diff:5
getAlbumCoverLabel: AudioScrobblerPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:38
getNavigationController: ControllerProxy.java: src.net.sourceforge.atunes.kernel Diff:2
setHidden: DockableWindow.java: src.net.sourceforge.atunes.gui.dockableView Diff:9
getDownButton: PlayListControlsPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:8
getPlaylistFileFilter: PlayListHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:56
removeTableModelListener: NavigationTableModel.java: src.net.sourceforge.atunes.gui.model Diff:29
refreshTagViewTreeContent: NavigationController.java: src.net.sourceforge.atunes.kernel.controllers.navigation Diff:50
showPlaylistControls: PlayListController.java: src.net.sourceforge.atunes.kernel.controllers.playList Diff:132
getTotalSongsPlayed: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:391
addContentToNavigator: MultipleFrame.java: src.net.sourceforge.atunes.gui Diff:1
getAlbum: AudioScrobblerService.java: src.net.sourceforge.atunes.kernel.modules.audioscrobbler Diff:4
getRecentRepositories: ApplicationMenuBar.java: src.net.sourceforge.atunes.gui.views.menu Diff:118
addContentToFileProperties: MultipleFrame.java: src.net.sourceforge.atunes.gui Diff:2
getResult: AudioScrobblerPanel.java: src.net.sourceforge.atunes.gui.views.dialogs.editPreferences Diff:2
refreshFavoriteTree: NavigationController.java: src.net.sourceforge.atunes.kernel.controllers.navigation Diff:57
clearList: PlayListHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:290
setAlbum: AlbumToolTip.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:2
setTitles: EditTitlesDialogController.java: src.net.sourceforge.atunes.kernel.controllers.editTitlesDialog Diff:10
setPictureBegin: ID3v2Tag.java: src.net.sourceforge.atunes.model.tag Diff:20
getSearches: SearchFactory.java: src.net.sourceforge.atunes.kernel.modules.search Diff:5
getFavoriteSong: PlayListTable.java: src.net.sourceforge.atunes.gui.views.controls Diff:1
getColumnName: EditTitlesTableModel.java: src.net.sourceforge.atunes.kernel.controllers.editTitlesDialog Diff:3
isSetAsDefault: SearchDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:19
getSize: MultipleFrame.java: src.net.sourceforge.atunes.gui Diff:1
closeDSP: SpectrumTimeAnalyzer.java: src.net.sourceforge.atunes.kernel.modules.spectrum Diff:1
retrieveDevice: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:49
getContent: EditTitlesDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:11
mouseWheelMoved: NavigationTreeToolTipListener.java: src.net.sourceforge.atunes.kernel.controllers.navigation.listeners Diff:52
run: ReadRepositorySongsDurationProcess.java: src.net.sourceforge.atunes.kernel.executors.processes Diff:8
getSpectrumPanel: PlayerControlsPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:39
getPlayListController: ControllerProxy.java: src.net.sourceforge.atunes.kernel Diff:3
notifyCancel: ExportFilesProcess.java: src.net.sourceforge.atunes.kernel.executors.processes Diff:19
setDefaultCloseOperation: DockableFrame.java: src.net.sourceforge.atunes.gui.dockableView Diff:3
fillSongsFromAmazon: RipperHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:86
notifyReload: PlayListFilterController.java: src.net.sourceforge.atunes.kernel.controllers.playListFilter Diff:16
refresh: DeviceViewRefresher.java: src.net.sourceforge.atunes.kernel.controllers.navigation Diff:19
showProgressBar: StandardFrame.java: src.net.sourceforge.atunes.gui Diff:28
disablePlayListItems: MenuController.java: src.net.sourceforge.atunes.kernel.controllers.menu Diff:81
main: LanguageTool.java: src.net.sourceforge.atunes.utils.language Diff:1
getSongsPlayed: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:336
getDifferentSongsPlayed: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:336
setEncodeProgressValue: RipperProgressDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:20
setAlbumVisible: PlayListTableModel.java: src.net.sourceforge.atunes.gui.model Diff:39
getInstance: Kernel.java: src.net.sourceforge.atunes.kernel Diff:13
getTotalDurationInMicroseconds: Repository.java: src.net.sourceforge.atunes.model.repository Diff:1
firstExecutionTest: Kernel.java: src.net.sourceforge.atunes.kernel Diff:13
getPanelForAlbum: AudioScrobblerController.java: src.net.sourceforge.atunes.kernel.controllers.audioScrobbler Diff:90
getMostPlayedAlbums: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:379
getRipCdDialog: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:71
initialize: SpectrumTimeAnalyzer.java: src.net.sourceforge.atunes.kernel.modules.spectrum Diff:4
computeSAMultiplier: SpectrumTimeAnalyzer.java: src.net.sourceforge.atunes.kernel.modules.spectrum Diff:5
mouseMoved: MouseResizeListener.java: src.net.sourceforge.atunes.gui.dockableView Diff:28
retrieveTag: ID3v2TagReader.java: src.net.sourceforge.atunes.kernel.modules.tags.reader Diff:6
add: CustomPopupMenu.java: src.net.sourceforge.atunes.gui.views.controls Diff:2
installDefaults: RadioButtonUI.java: src.net.sourceforge.atunes.gui.gradientlnf Diff:1
treeSelection: NavigationTreeSelectionListener.java: src.net.sourceforge.atunes.kernel.controllers.navigation.listeners Diff:10
getUrl: AudioScrobblerTrack.java: src.net.sourceforge.atunes.kernel.modules.audioscrobbler Diff:1
getLeftVerticalSplitPane: StandardFrame.java: src.net.sourceforge.atunes.gui Diff:28
notifyReload: PlayerControlsController.java: src.net.sourceforge.atunes.kernel.controllers.playerControls Diff:16
setLocation: DockableWindow.java: src.net.sourceforge.atunes.gui.dockableView Diff:2
getResult: InternetPanel.java: src.net.sourceforge.atunes.gui.views.dialogs.editPreferences Diff:7
toString: AudioFile.java: src.net.sourceforge.atunes.model.audio Diff:2
startCdRipper: RipperHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:18
getContent: EditTagDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:31
mouseEntered: DockableWindow.java: src.net.sourceforge.atunes.gui.dockableView Diff:5
getAddToPlayList: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
disablePlayListControls: PlayListControlsController.java: src.net.sourceforge.atunes.kernel.controllers.playListControls Diff:30
getPlayListDelete: ApplicationMenuBar.java: src.net.sourceforge.atunes.gui.views.menu Diff:118
getMenu: PlayListTable.java: src.net.sourceforge.atunes.gui.views.controls Diff:1
getPlayItem: PlayListTable.java: src.net.sourceforge.atunes.gui.views.controls Diff:1
setValueAt: EditTitlesTableModel.java: src.net.sourceforge.atunes.kernel.controllers.editTitlesDialog Diff:5
setEncodeProgressValue: RipperProgressDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:17
updateApplication: EditPreferencesDialogController.java: src.net.sourceforge.atunes.kernel.controllers.editPreferencesDialog Diff:89
setSongStatistics: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:316
getDeviceFolderStructure: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:208
setCanceled: ExportOptionsDialogController.java: src.net.sourceforge.atunes.kernel.controllers.exportOptionsDialog Diff:41
main: EditPreferencesDialog.java: src.net.sourceforge.atunes.gui.views.dialogs.editPreferences Diff:13
fillSimilarArtistsList: AudioScrobblerController.java: src.net.sourceforge.atunes.kernel.controllers.audioScrobbler Diff:80
getName: Album.java: src.net.sourceforge.atunes.model.info Diff:1
isFiltered: PlayListHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:271
getResult: GeneralPanel.java: src.net.sourceforge.atunes.gui.views.dialogs.editPreferences Diff:6
reapplyFilter: PlayListFilterController.java: src.net.sourceforge.atunes.kernel.controllers.playListFilter Diff:16
setTime: PlayerControlsController.java: src.net.sourceforge.atunes.kernel.controllers.playerControls Diff:26
getSortByTitle: PlayListControlsPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:8
moveUpOnList: RankList.java: src.net.sourceforge.atunes.utils Diff:2
getCancelButton: ExportOptionsDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:57
getFilterLabel: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
setArtist: Album.java: src.net.sourceforge.atunes.model.info Diff:1
setShowAlbumToolTip: NavigatorPanel.java: src.net.sourceforge.atunes.gui.views.dialogs.editPreferences Diff:3
clear: AudioScrobblerController.java: src.net.sourceforge.atunes.kernel.controllers.audioScrobbler Diff:14
mouseExited: DockableWindow.java: src.net.sourceforge.atunes.gui.dockableView Diff:5
moveDown: PlayListController.java: src.net.sourceforge.atunes.kernel.controllers.playList Diff:62
refreshPicture: FilePropertiesController.java: src.net.sourceforge.atunes.kernel.controllers.fileProperties Diff:19
main: EqualizerPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:25
encodeString: NetworkUtils.java: src.net.sourceforge.atunes.kernel.modules.network Diff:2
getRowCount: FilePropertiesTableModel.java: src.net.sourceforge.atunes.gui.model Diff:3
getStructure: Repository.java: src.net.sourceforge.atunes.model.repository Diff:1
connectDevice: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:67
getFavoriteArtist: PlayListControlsPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:8
getArtistItem: PlayListTable.java: src.net.sourceforge.atunes.gui.views.controls Diff:1
addStateBindings: ExportOptionsDialogController.java: src.net.sourceforge.atunes.kernel.controllers.exportOptionsDialog Diff:12
getExternalPicturesCount: AudioFile.java: src.net.sourceforge.atunes.model.audio Diff:2
getShowNavigationPanel: ApplicationMenuBar.java: src.net.sourceforge.atunes.gui.views.menu Diff:118
getNoChangeFileNamesRadioButton: ExportOptionsDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:57
getSongs: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:209
mouseMoved: DockableWindow.java: src.net.sourceforge.atunes.gui.dockableView Diff:5
getProgressBar: CopyProgressDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:4
setMute: SystemTrayHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:56
getProgressDialog: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:23
dropActionChanged: DragAndDropListener.java: src.net.sourceforge.atunes.kernel.controllers Diff:52
stateChanged: NavigationTabbedPaneChangeListener.java: src.net.sourceforge.atunes.kernel.controllers.navigation.listeners Diff:23
getRepositoryPanel: EditPreferencesDialogController.java: src.net.sourceforge.atunes.kernel.controllers.editPreferencesDialog Diff:23
getExpandTree: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
setNavigationView: NavigationController.java: src.net.sourceforge.atunes.kernel.controllers.navigation Diff:68
isShuffleMode: PlayList.java: src.net.sourceforge.atunes.model.player Diff:11
addContent: PlayerControlsPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:36
getSearchDialog: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:49
getTrackNumberTextField: EditTagDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:32
addEastResizableBorder: DockableWindow.java: src.net.sourceforge.atunes.gui.dockableView Diff:8
getStandardWindowListener: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:126
getNonFavoriteSearchAt: NavigationPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:82
add: PopUpButton.java: src.net.sourceforge.atunes.gui.swing.components Diff:1
main: ExportOptionsDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:58
getBitrateLabel: FilePropertiesPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:4
refresh: TagViewRefresher.java: src.net.sourceforge.atunes.kernel.controllers.navigation Diff:15
getMinimumWidth: DockableWindow.java: src.net.sourceforge.atunes.gui.dockableView Diff:15
setTotalDurationInMicroseconds: Repository.java: src.net.sourceforge.atunes.model.repository Diff:1
installUI: PanelUI.java: src.net.sourceforge.atunes.gui.gradientlnf Diff:1
setSelectionColor1: CustomTable.java: src.net.sourceforge.atunes.gui.swing.components Diff:14
changeToRepository: RepositoryHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:49
removeSong: Album.java: src.net.sourceforge.atunes.model.info Diff:1
getOkButton: EditTitlesDialog.java: src.net.sourceforge.atunes.gui.views.dialogs Diff:12
getLastAlbumToolTipContent: NavigationController.java: src.net.sourceforge.atunes.kernel.controllers.navigation Diff:69
isPlaying: PlayerControlsPanel.java: src.net.sourceforge.atunes.gui.views.panels Diff:37
showMessage: VisualHandler.java: src.net.sourceforge.atunes.kernel.handlers Diff:83
