getRecordWriter: ParseOutputFormat.java: src.java.org.apache.nutch.parse Diff:68
addUrlFeatures: CCIndexingFilter.java: src.plugin.creativecommons.src.java.org.creativecommons.nutch Diff:1
run: CrawlDbMerger.java: src.java.org.apache.nutch.crawl Diff:6
setFetchInterval: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:1
renderURI: OntologyImpl.java: src.plugin.ontology.src.java.org.apache.nutch.ontology.jena Diff:49
resolveUrls: ResolveUrls.java: src.java.org.apache.nutch.tools Diff:6
close: CrawlDbFilter.java: src.java.org.apache.nutch.crawl Diff:1
collectLibs: PluginDescriptor.java: src.java.org.apache.nutch.plugin Diff:5
setConf: CCQueryFilter.java: src.plugin.creativecommons.src.java.org.creativecommons.nutch Diff:1
replace: FSUtils.java: src.java.org.apache.nutch.util Diff:1
setArgs: ParseStatus.java: src.java.org.apache.nutch.parse Diff:1
getConf: LanguageQueryFilter.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:1
addNode: OpenSearchServlet.java: src.java.org.apache.nutch.searcher Diff:12
setStatus: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:1
resolveUrls: ResolveUrls.java: src.java.org.apache.nutch.tools Diff:6
createJob: LinkDb.java: src.java.org.apache.nutch.crawl Diff:21
skipChildren: NodeWalker.java: src.java.org.apache.nutch.util Diff:3
search: SolrSearchBean.java: src.java.org.apache.nutch.searcher Diff:27
getSubCollections: CollectionManager.java: src.plugin.subcollection.src.java.org.apache.nutch.collection Diff:27
getSummary: NutchBean.java: src.java.org.apache.nutch.searcher Diff:19
setConf: DomainStatistics.java: src.java.org.apache.nutch.util.domain Diff:2
main: ResolveUrls.java: src.java.org.apache.nutch.tools Diff:9
dedup: SolrDeleteDuplicates.java: src.java.org.apache.nutch.indexer.solr Diff:8
destroy: Cached.java: src.java.org.apache.nutch.servlet Diff:1
getProtocolVersion: NutchBean.java: src.java.org.apache.nutch.searcher Diff:16
toString: HTMLMetaTags.java: src.java.org.apache.nutch.parse Diff:16
isRawField: QueryFilters.java: src.java.org.apache.nutch.searcher Diff:4
merge: IndexMerger.java: src.java.org.apache.nutch.indexer Diff:14
getPluginCheckedDependencies: PluginRepository.java: src.java.org.apache.nutch.plugin Diff:12
getLanguageFromMetadata: HTMLLanguageParser.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:12
setPageGoneSchedule: AbstractFetchSchedule.java: src.java.org.apache.nutch.crawl Diff:8
getExtenstionPoints: PluginDescriptor.java: src.java.org.apache.nutch.plugin Diff:4
run: LinkDb.java: src.java.org.apache.nutch.crawl Diff:30
addExtension: PluginDescriptor.java: src.java.org.apache.nutch.plugin Diff:2
run: LinkRank.java: src.java.org.apache.nutch.scoring.webgraph Diff:12
setConf: TLDIndexingFilter.java: src.plugin.tld.src.java.org.apache.nutch.indexer.tld Diff:4
getUrlContent: LanguageIdentifier.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:15
getPluginPath: PluginDescriptor.java: src.java.org.apache.nutch.plugin Diff:6
readFields: HitDetails.java: src.java.org.apache.nutch.searcher Diff:4
run: ParseSegment.java: src.java.org.apache.nutch.parse Diff:33
scan: CrawlDBScanner.java: src.java.org.apache.nutch.tools Diff:12
close: IndexerMapReduce.java: src.java.org.apache.nutch.indexer Diff:31
main: ArcSegmentCreator.java: src.java.org.apache.nutch.tools.arc Diff:56
load: OntologyImpl.java: src.plugin.ontology.src.java.org.apache.nutch.ontology.jena Diff:1
addAttribute: OpenSearchServlet.java: src.java.org.apache.nutch.searcher Diff:12
main: SolrDeleteDuplicates.java: src.java.org.apache.nutch.indexer.solr Diff:7
install: CrawlDb.java: src.java.org.apache.nutch.crawl Diff:9
parseXML: PluginManifestParser.java: src.java.org.apache.nutch.plugin Diff:7
getPluginDescriptors: PluginRepository.java: src.java.org.apache.nutch.plugin Diff:18
main: IndexSorter.java: src.java.org.apache.nutch.indexer Diff:3
main: Crawl.java: src.java.org.apache.nutch.crawl Diff:24
openInput: FsDirectory.java: src.java.org.apache.nutch.indexer Diff:9
close: ParseSegment.java: src.java.org.apache.nutch.parse Diff:1
usage: SegmentReader.java: src.java.org.apache.nutch.segment Diff:68
main: ReprUrlFixer.java: src.java.org.apache.nutch.tools.compat Diff:24
getModel: OntologyImpl.java: src.plugin.ontology.src.java.org.apache.nutch.ontology.jena Diff:4
init: Cached.java: src.java.org.apache.nutch.servlet Diff:1
createMergeJob: LinkDbMerger.java: src.java.org.apache.nutch.crawl Diff:12
setSignature: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:1
configure: FieldIndexer.java: src.java.org.apache.nutch.indexer.field Diff:1
load: NGramProfile.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:39
createMergeJob: CrawlDbMerger.java: src.java.org.apache.nutch.crawl Diff:3
LexicalError: TokenMgrError.java: src.java.org.apache.nutch.analysis Diff:10
parse: Query.java: src.java.org.apache.nutch.searcher Diff:1
fileModified: FsDirectory.java: src.java.org.apache.nutch.indexer Diff:6
parseList: Subcollection.java: src.plugin.subcollection.src.java.org.apache.nutch.collection Diff:6
addNode: OpenSearchServlet.java: src.java.org.apache.nutch.searcher Diff:12
sort: IndexSorter.java: src.java.org.apache.nutch.indexer Diff:4
checkAll: URLNormalizerChecker.java: src.java.org.apache.nutch.net Diff:9
addAttribute: Extension.java: src.java.org.apache.nutch.plugin Diff:2
close: Fetcher.java: src.java.org.apache.nutch.fetcher Diff:3
reportStatus: OldFetcher.java: src.java.org.apache.nutch.fetcher Diff:1
getScore: NutchDocument.java: src.java.org.apache.nutch.indexer Diff:6
setFetchInterval: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:1
forName: MimeUtil.java: src.java.org.apache.nutch.util Diff:2
getExportedLibUrls: PluginDescriptor.java: src.java.org.apache.nutch.plugin Diff:6
mapCopyKey: SolrMappingReader.java: src.java.org.apache.nutch.indexer.solr Diff:33
fromHexString: StringUtil.java: src.java.org.apache.nutch.util Diff:7
getBean: DistributedSegmentBean.java: src.java.org.apache.nutch.searcher Diff:2
getSupportedMimeTypes: ParsePluginList.java: src.java.org.apache.nutch.parse Diff:3
deleteSubCollection: CollectionManager.java: src.plugin.subcollection.src.java.org.apache.nutch.collection Diff:16
run: IndexMerger.java: src.java.org.apache.nutch.indexer Diff:21
add: NGramProfile.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:3
doGet: OpenSearchServlet.java: src.java.org.apache.nutch.searcher Diff:13
reduce: DomainStatistics.java: src.java.org.apache.nutch.util.domain Diff:13
getMeta: ParseData.java: src.java.org.apache.nutch.parse Diff:2
getPluginFolder: PluginManifestParser.java: src.java.org.apache.nutch.plugin Diff:8
parseLibraries: PluginManifestParser.java: src.java.org.apache.nutch.plugin Diff:18
addToMap: FeedParser.java: src.plugin.feed.src.java.org.apache.nutch.parse.feed Diff:35
setWhiteList: Subcollection.java: src.plugin.subcollection.src.java.org.apache.nutch.collection Diff:4
getUniqueKey: SolrMappingReader.java: src.java.org.apache.nutch.indexer.solr Diff:27
setNoFollow: HTMLMetaTags.java: src.java.org.apache.nutch.parse Diff:2
search: LuceneSearchBean.java: src.java.org.apache.nutch.searcher Diff:6
identify: LanguageIdentifier.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:14
getFieldsList: FieldsWritable.java: src.java.org.apache.nutch.indexer.field Diff:8
runExtractor: BasicFields.java: src.java.org.apache.nutch.indexer.field Diff:1
main: NGramProfile.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:42
readFields: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:3
filter: TLDIndexingFilter.java: src.plugin.tld.src.java.org.apache.nutch.indexer.tld Diff:4
readGTLD: DomainSuffixesReader.java: src.java.org.apache.nutch.util.domain Diff:2
save: CollectionManager.java: src.plugin.subcollection.src.java.org.apache.nutch.collection Diff:38
update: ScoreUpdater.java: src.java.org.apache.nutch.scoring.webgraph Diff:13
createWebGraph: WebGraph.java: src.java.org.apache.nutch.scoring.webgraph Diff:16
getAnchors: NutchBean.java: src.java.org.apache.nutch.searcher Diff:14
renderClassDescription: OntologyImpl.java: src.plugin.ontology.src.java.org.apache.nutch.ontology.jena Diff:54
findExtensions: ParserFactory.java: src.java.org.apache.nutch.parse Diff:24
run: AnchorFields.java: src.java.org.apache.nutch.indexer.field Diff:8
main: SegmentMerger.java: src.java.org.apache.nutch.segment Diff:71
add_escapes: ParseException.java: src.java.org.apache.nutch.analysis Diff:17
close: DistributedSearchBean.java: src.java.org.apache.nutch.searcher Diff:28
write: Summary.java: src.java.org.apache.nutch.searcher Diff:13
addExtensionPoint: PluginDescriptor.java: src.java.org.apache.nutch.plugin Diff:3
add: NGramProfile.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:7
reportStatus: Fetcher.java: src.java.org.apache.nutch.fetcher Diff:3
saveDom: DomUtil.java: src.java.org.apache.nutch.util Diff:8
ping: LuceneSearchBean.java: src.java.org.apache.nutch.searcher Diff:2
run: LinkDbReader.java: src.java.org.apache.nutch.crawl Diff:4
distributeScoreToOutlinks: TLDScoringFilter.java: src.plugin.tld.src.java.org.apache.nutch.scoring.tld Diff:3
close: SolrWriter.java: src.java.org.apache.nutch.indexer.solr Diff:11
setConf: FeedParser.java: src.plugin.feed.src.java.org.apache.nutch.parse.feed Diff:12
getRecordWriter: DeleteDuplicates.java: src.java.org.apache.nutch.indexer Diff:5
readITLDs: DomainSuffixesReader.java: src.java.org.apache.nutch.util.domain Diff:1
coord: NutchSimilarity.java: src.java.org.apache.nutch.indexer Diff:3
dump: SegmentReader.java: src.java.org.apache.nutch.segment Diff:9
addDependency: PluginDescriptor.java: src.java.org.apache.nutch.plugin Diff:6
configure: OldFetcher.java: src.java.org.apache.nutch.fetcher Diff:1
init: SearchServlet.java: src.java.org.apache.nutch.searcher.response Diff:5
getExplanation: LuceneSearchBean.java: src.java.org.apache.nutch.searcher Diff:4
getFetchInterval: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:1
indent: OntologyImpl.java: src.plugin.ontology.src.java.org.apache.nutch.ontology.jena Diff:53
write: HitDetails.java: src.java.org.apache.nutch.searcher Diff:5
isParsing: OldFetcher.java: src.java.org.apache.nutch.fetcher Diff:1
createJobConf: SegmentReader.java: src.java.org.apache.nutch.segment Diff:9
run: FieldIndexer.java: src.java.org.apache.nutch.indexer.field Diff:13
setPluginId: PluginDescriptor.java: src.java.org.apache.nutch.plugin Diff:2
getRecordReader: ContentAsTextInputFormat.java: src.java.org.apache.nutch.segment Diff:2
runInverter: LinkRank.java: src.java.org.apache.nutch.scoring.webgraph Diff:5
passScoreBeforeParsing: TLDScoringFilter.java: src.plugin.tld.src.java.org.apache.nutch.scoring.tld Diff:3
readCCTLDs: DomainSuffixesReader.java: src.java.org.apache.nutch.util.domain Diff:3
close: IndexSearcher.java: src.java.org.apache.nutch.searcher Diff:20
run: BasicFields.java: src.java.org.apache.nutch.indexer.field Diff:12
getStatusName: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:1
runCounter: LinkRank.java: src.java.org.apache.nutch.scoring.webgraph Diff:3
main: TextProfileSignature.java: src.java.org.apache.nutch.crawl Diff:35
compareTo: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:3
parseClass: OwlParser.java: src.plugin.ontology.src.java.org.apache.nutch.ontology.jena Diff:14
main: FreeGenerator.java: src.java.org.apache.nutch.tools Diff:4
runMerger: BasicFields.java: src.java.org.apache.nutch.indexer.field Diff:4
getProviderName: PluginDescriptor.java: src.java.org.apache.nutch.plugin Diff:8
calculateLastFetchTime: AbstractFetchSchedule.java: src.java.org.apache.nutch.crawl Diff:13
map: LinkDb.java: src.java.org.apache.nutch.crawl Diff:9
getDetails: NutchBean.java: src.java.org.apache.nutch.searcher Diff:20
readFields: MetaWrapper.java: src.java.org.apache.nutch.metadata Diff:3
getConf: CCIndexingFilter.java: src.plugin.creativecommons.src.java.org.creativecommons.nutch Diff:3
configure: SegmentReader.java: src.java.org.apache.nutch.segment Diff:8
get: NutchBean.java: src.java.org.apache.nutch.searcher Diff:1
getExtensions: ExtensionPoint.java: src.java.org.apache.nutch.plugin Diff:2
write: NutchDocument.java: src.java.org.apache.nutch.indexer Diff:7
getNoFollow: HTMLMetaTags.java: src.java.org.apache.nutch.parse Diff:2
search: LuceneSearchBean.java: src.java.org.apache.nutch.searcher Diff:5
toHtml: Summary.java: src.java.org.apache.nutch.searcher Diff:13
initMRJob: IndexerMapReduce.java: src.java.org.apache.nutch.indexer Diff:31
checkString: FeedParser.java: src.plugin.feed.src.java.org.apache.nutch.parse.feed Diff:59
getDependencyCheckedPlugins: PluginRepository.java: src.java.org.apache.nutch.plugin Diff:17
close: SolrSearchBean.java: src.java.org.apache.nutch.searcher Diff:50
checkOne: URLFilterChecker.java: src.java.org.apache.nutch.net Diff:8
analyze: LinkRank.java: src.java.org.apache.nutch.scoring.webgraph Diff:10
map: DomainStatistics.java: src.java.org.apache.nutch.util.domain Diff:10
main: ScoreUpdater.java: src.java.org.apache.nutch.scoring.webgraph Diff:13
run: WebGraph.java: src.java.org.apache.nutch.scoring.webgraph Diff:19
main: FeedParser.java: src.plugin.feed.src.java.org.apache.nutch.parse.feed Diff:14
findDisagreements: EncodingDetector.java: src.java.org.apache.nutch.util Diff:18
getMessage: ParseException.java: src.java.org.apache.nutch.analysis Diff:5
getNoCache: HTMLMetaTags.java: src.java.org.apache.nutch.parse Diff:2
getOutlinks: OutlinkExtractor.java: src.java.org.apache.nutch.parse Diff:2
checkOne: URLNormalizerChecker.java: src.java.org.apache.nutch.net Diff:8
filter: CCIndexingFilter.java: src.plugin.creativecommons.src.java.org.creativecommons.nutch Diff:2
map: CrawlDBScanner.java: src.java.org.apache.nutch.tools Diff:6
main: LinkDumper.java: src.java.org.apache.nutch.scoring.webgraph Diff:4
generateSegmentName: Generator.java: src.java.org.apache.nutch.crawl Diff:27
main: URLFilterChecker.java: src.java.org.apache.nutch.net Diff:9
optimize: LuceneQueryOptimizer.java: src.java.org.apache.nutch.searcher Diff:28
configure: IndexerMapReduce.java: src.java.org.apache.nutch.indexer Diff:3
filter: QueryFilters.java: src.java.org.apache.nutch.searcher Diff:2
getDependencies: PluginDescriptor.java: src.java.org.apache.nutch.plugin Diff:5
setModifiedTime: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:1
search: IndexSearcher.java: src.java.org.apache.nutch.searcher Diff:13
run: LinkDumper.java: src.java.org.apache.nutch.scoring.webgraph Diff:6
run: ScoreUpdater.java: src.java.org.apache.nutch.scoring.webgraph Diff:16
getContent: NutchBean.java: src.java.org.apache.nutch.searcher Diff:17
installExtensionPoints: PluginRepository.java: src.java.org.apache.nutch.plugin Diff:3
getMessage: TokenMgrError.java: src.java.org.apache.nutch.analysis Diff:10
update: ReprUrlFixer.java: src.java.org.apache.nutch.tools.compat Diff:24
touchFile: FsDirectory.java: src.java.org.apache.nutch.indexer Diff:6
map: LinkDbFilter.java: src.java.org.apache.nutch.crawl Diff:14
getKeyMap: SolrMappingReader.java: src.java.org.apache.nutch.indexer.solr Diff:27
setConf: FieldQueryFilter.java: src.java.org.apache.nutch.searcher Diff:8
stringify: SolrSearchBean.java: src.java.org.apache.nutch.searcher Diff:84
setScore: NutchDocument.java: src.java.org.apache.nutch.indexer Diff:6
main: CCDeleteUnlicensedTool.java: src.plugin.creativecommons.src.java.org.creativecommons.nutch Diff:4
readFields: FieldsWritable.java: src.java.org.apache.nutch.indexer.field Diff:9
run: Indexer.java: src.java.org.apache.nutch.indexer Diff:6
getRefresh: HTMLMetaTags.java: src.java.org.apache.nutch.parse Diff:2
addNode: OpenSearchServlet.java: src.java.org.apache.nutch.searcher Diff:13
getSegmentNames: DistributedSegmentBean.java: src.java.org.apache.nutch.searcher Diff:4
run: FreeGenerator.java: src.java.org.apache.nutch.tools Diff:4
getParseData: NutchBean.java: src.java.org.apache.nutch.searcher Diff:16
search: IndexSearcher.java: src.java.org.apache.nutch.searcher Diff:2
close: ScoreUpdater.java: src.java.org.apache.nutch.scoring.webgraph Diff:8
getPartition: URLPartitioner.java: src.java.org.apache.nutch.crawl Diff:16
getAnchors: Inlinks.java: src.java.org.apache.nutch.crawl Diff:1
run: DomainStatistics.java: src.java.org.apache.nutch.util.domain Diff:2
findExtension: ProtocolFactory.java: src.java.org.apache.nutch.protocol Diff:6
main: CommonGrams.java: src.java.org.apache.nutch.analysis Diff:32
run: CustomFields.java: src.java.org.apache.nutch.indexer.field Diff:8
shotDownActivatedPlugins: PluginRepository.java: src.java.org.apache.nutch.plugin Diff:27
toString: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:7
addIndexBackendOptions: SubcollectionIndexingFilter.java: src.plugin.subcollection.src.java.org.apache.nutch.indexer.subcollection Diff:5
append: SegmentReader.java: src.java.org.apache.nutch.segment Diff:9
toLong: HttpDateFormat.java: src.java.org.apache.nutch.net.protocols Diff:2
close: SolrDeleteDuplicates.java: src.java.org.apache.nutch.indexer.solr Diff:1
getOutlinksJakartaRegexpImpl: OutlinkExtractor.java: src.java.org.apache.nutch.parse Diff:2
autoResolveContentType: MimeUtil.java: src.java.org.apache.nutch.util Diff:3
close: NutchBean.java: src.java.org.apache.nutch.searcher Diff:8
setFieldsList: FieldsWritable.java: src.java.org.apache.nutch.indexer.field Diff:8
readFields: ParseData.java: src.java.org.apache.nutch.parse Diff:2
write: LuceneWriter.java: src.java.org.apache.nutch.indexer.lucene Diff:41
removeLockFile: LockUtil.java: src.java.org.apache.nutch.util Diff:1
initializeSchedule: AbstractFetchSchedule.java: src.java.org.apache.nutch.crawl Diff:3
isEmpty: StringUtil.java: src.java.org.apache.nutch.util Diff:8
isParsing: Fetcher.java: src.java.org.apache.nutch.fetcher Diff:3
arity: CommonGrams.java: src.java.org.apache.nutch.analysis Diff:25
setRefreshHref: HTMLMetaTags.java: src.java.org.apache.nutch.parse Diff:2
getLegalXml: OpenSearchServlet.java: src.java.org.apache.nutch.searcher Diff:14
addIndexBackendOptions: TLDIndexingFilter.java: src.plugin.tld.src.java.org.apache.nutch.indexer.tld Diff:5
createFields: AnchorFields.java: src.java.org.apache.nutch.indexer.field Diff:4
setMessage: ParseStatus.java: src.java.org.apache.nutch.parse Diff:1
isField: QueryFilters.java: src.java.org.apache.nutch.searcher Diff:3
setConf: HTMLLanguageParser.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:12
toString: HitDetails.java: src.java.org.apache.nutch.searcher Diff:2
run: Fetcher.java: src.java.org.apache.nutch.fetcher Diff:13
parseExtension: PluginManifestParser.java: src.java.org.apache.nutch.plugin Diff:34
toString: Query.java: src.java.org.apache.nutch.searcher Diff:1
main: NutchBean.java: src.java.org.apache.nutch.searcher Diff:14
getOntology: OntologyFactory.java: src.java.org.apache.nutch.ontology Diff:4
getFetchTime: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:1
createFields: BasicFields.java: src.java.org.apache.nutch.indexer.field Diff:8
getInstance: SolrMappingReader.java: src.java.org.apache.nutch.indexer.solr Diff:5
toString: FsDirectory.java: src.java.org.apache.nutch.indexer Diff:10
runAnalysis: LinkRank.java: src.java.org.apache.nutch.scoring.webgraph Diff:8
add: Entities.java: src.java.org.apache.nutch.html Diff:11
main: StringUtil.java: src.java.org.apache.nutch.util Diff:9
getExplanation: DistributedSearchBean.java: src.java.org.apache.nutch.searcher Diff:4
getURLNormalizers: URLNormalizers.java: src.java.org.apache.nutch.net Diff:13
initialScore: TLDScoringFilter.java: src.plugin.tld.src.java.org.apache.nutch.scoring.tld Diff:3
injectedScore: TLDScoringFilter.java: src.plugin.tld.src.java.org.apache.nutch.scoring.tld Diff:3
identify: LanguageIdentifier.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:28
toString: ParseStatus.java: src.java.org.apache.nutch.parse Diff:1
main: CrawlDb.java: src.java.org.apache.nutch.crawl Diff:9
add: NGramProfile.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:2
getSignature: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:1
setScore: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:1
findExtension: OntologyFactory.java: src.java.org.apache.nutch.ontology Diff:7
getMessage: TokenMgrError.java: src.java.org.apache.nutch.analysis Diff:10
main: DomainStatistics.java: src.java.org.apache.nutch.util.domain Diff:13
getMessage: TokenMgrError.java: src.java.org.apache.nutch.analysis Diff:10
runConverter: CustomFields.java: src.java.org.apache.nutch.indexer.field Diff:1
getSummary: DistributedSegmentBean.java: src.java.org.apache.nutch.searcher Diff:4
findExtension: OnlineClustererFactory.java: src.java.org.apache.nutch.clustering Diff:6
stripTags: FeedParser.java: src.plugin.feed.src.java.org.apache.nutch.parse.feed Diff:38
run: LinkDbMerger.java: src.java.org.apache.nutch.crawl Diff:15
installExtensions: PluginRepository.java: src.java.org.apache.nutch.plugin Diff:6
getPluginInstance: PluginRepository.java: src.java.org.apache.nutch.plugin Diff:26
normalize: URLNormalizers.java: src.java.org.apache.nutch.net Diff:29
parseCharacterEncoding: EncodingDetector.java: src.java.org.apache.nutch.util Diff:21
getFieldValue: NutchDocument.java: src.java.org.apache.nutch.indexer Diff:4
getAliases: ParsePluginsReader.java: src.java.org.apache.nutch.parse Diff:21
readSuffixes: DomainSuffixesReader.java: src.java.org.apache.nutch.util.domain Diff:4
reduce: SegmentMerger.java: src.java.org.apache.nutch.segment Diff:49
main: LinkDbMerger.java: src.java.org.apache.nutch.crawl Diff:12
reduce: CrawlDBScanner.java: src.java.org.apache.nutch.tools Diff:8
getExtensionPoint: PluginRepository.java: src.java.org.apache.nutch.plugin Diff:19
write: MetaWrapper.java: src.java.org.apache.nutch.metadata Diff:2
getPluginCheckedDependencies: PluginRepository.java: src.java.org.apache.nutch.plugin Diff:11
createParseResult: ParseResult.java: src.java.org.apache.nutch.parse Diff:1
addClue: EncodingDetector.java: src.java.org.apache.nutch.util Diff:4
charToNibble: StringUtil.java: src.java.org.apache.nutch.util Diff:7
filter: RawFieldQueryFilter.java: src.java.org.apache.nutch.searcher Diff:4
configure: URLPartitioner.java: src.java.org.apache.nutch.crawl Diff:4
parseRequires: PluginManifestParser.java: src.java.org.apache.nutch.plugin Diff:13
getFParsePluginsFile: ParsePluginsReader.java: src.java.org.apache.nutch.parse Diff:14
findExtensions: URLNormalizers.java: src.java.org.apache.nutch.net Diff:29
parseFieldNames: QueryFilters.java: src.java.org.apache.nutch.searcher Diff:1
inflate: DeflateUtils.java: src.java.org.apache.nutch.util Diff:7
run: CrawlDb.java: src.java.org.apache.nutch.crawl Diff:20
rootClasses: OwlParser.java: src.plugin.ontology.src.java.org.apache.nutch.ontology.jena Diff:20
reduce: CrawlDbReducer.java: src.java.org.apache.nutch.crawl Diff:84
setConf: LanguageIndexingFilter.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:15
main: DeleteDuplicates.java: src.java.org.apache.nutch.indexer Diff:12
getRecordWriter: DeleteDuplicates.java: src.java.org.apache.nutch.indexer Diff:5
parse: ParseUtil.java: src.java.org.apache.nutch.parse Diff:12
setBaseHref: HTMLMetaTags.java: src.java.org.apache.nutch.parse Diff:2
doGet: Cached.java: src.java.org.apache.nutch.servlet Diff:9
close: FieldIndexer.java: src.java.org.apache.nutch.indexer.field Diff:1
runCollector: CustomFields.java: src.java.org.apache.nutch.indexer.field Diff:2
setConf: LanguageQueryFilter.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:1
getExtensions: PluginDescriptor.java: src.java.org.apache.nutch.plugin Diff:1
main: ParseSegment.java: src.java.org.apache.nutch.parse Diff:34
main: Indexer.java: src.java.org.apache.nutch.indexer Diff:6
getMeta: MetaWrapper.java: src.java.org.apache.nutch.metadata Diff:3
clearClues: EncodingDetector.java: src.java.org.apache.nutch.util Diff:4
run: SolrDeleteDuplicates.java: src.java.org.apache.nutch.indexer.solr Diff:7
optimizePhrase: CommonGrams.java: src.java.org.apache.nutch.analysis Diff:25
setRetriesSinceFetch: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:1
getField: FieldsWritable.java: src.java.org.apache.nutch.indexer.field Diff:4
set: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:2
addClue: EncodingDetector.java: src.java.org.apache.nutch.util Diff:5
addTopicsFromFile: DmozParser.java: src.java.org.apache.nutch.tools Diff:7
rdfidToLabel: OwlParser.java: src.plugin.ontology.src.java.org.apache.nutch.ontology.jena Diff:20
getExtension: ParserFactory.java: src.java.org.apache.nutch.parse Diff:45
search: NutchBean.java: src.java.org.apache.nutch.searcher Diff:23
load: OntologyImpl.java: src.plugin.ontology.src.java.org.apache.nutch.ontology.jena Diff:4
getDetails: DistributedSearchBean.java: src.java.org.apache.nutch.searcher Diff:28
write: CrawlDatum.java: src.java.org.apache.nutch.crawl Diff:2
addFeature: CCIndexingFilter.java: src.plugin.creativecommons.src.java.org.creativecommons.nutch Diff:2
filter: SubcollectionIndexingFilter.java: src.plugin.subcollection.src.java.org.apache.nutch.indexer.subcollection Diff:4
doGet: SearchServlet.java: src.java.org.apache.nutch.searcher.response Diff:38
iterator: NutchDocument.java: src.java.org.apache.nutch.indexer Diff:6
parseManifestFile: PluginManifestParser.java: src.java.org.apache.nutch.plugin Diff:6
parse: ParseSegment.java: src.java.org.apache.nutch.parse Diff:34
getAll: CollectionManager.java: src.plugin.subcollection.src.java.org.apache.nutch.collection Diff:28
add: NGramProfile.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:4
close: SegmentReader.java: src.java.org.apache.nutch.segment Diff:9
setFetchSchedule: AbstractFetchSchedule.java: src.java.org.apache.nutch.crawl Diff:4
main: WebGraph.java: src.java.org.apache.nutch.scoring.webgraph Diff:16
setFetchSchedule: DefaultFetchSchedule.java: src.java.org.apache.nutch.crawl Diff:3
contains: ProtocolFactory.java: src.java.org.apache.nutch.protocol Diff:7
getNutchIndexWriters: NutchIndexWriterFactory.java: src.java.org.apache.nutch.indexer Diff:1
checkAll: URLFilterChecker.java: src.java.org.apache.nutch.net Diff:9
main: OldFetcher.java: src.java.org.apache.nutch.fetcher Diff:7
toDate: HttpDateFormat.java: src.java.org.apache.nutch.net.protocols Diff:1
open: LuceneWriter.java: src.java.org.apache.nutch.indexer.lucene Diff:38
getInstance: SolrMappingReader.java: src.java.org.apache.nutch.indexer.solr Diff:5
configure: ParseSegment.java: src.java.org.apache.nutch.parse Diff:1
autoDetectClues: EncodingDetector.java: src.java.org.apache.nutch.util Diff:4
addFields: FeedParser.java: src.plugin.feed.src.java.org.apache.nutch.parse.feed Diff:55
getNotExportedLibUrls: PluginDescriptor.java: src.java.org.apache.nutch.plugin Diff:7
filter: Subcollection.java: src.plugin.subcollection.src.java.org.apache.nutch.collection Diff:6
buildDetails: SolrSearchBean.java: src.java.org.apache.nutch.searcher Diff:57
close: URLPartitioner.java: src.java.org.apache.nutch.crawl Diff:4
generate: Generator.java: src.java.org.apache.nutch.crawl Diff:27
normalize: NGramProfile.java: src.plugin.languageidentifier.src.java.org.apache.nutch.analysis.lang Diff:17
write: SolrWriter.java: src.java.org.apache.nutch.indexer.solr Diff:9
main: DmozParser.java: src.java.org.apache.nutch.tools Diff:17
close: LinkDbMerger.java: src.java.org.apache.nutch.crawl Diff:9
setId: Extension.java: src.java.org.apache.nutch.plugin Diff:2
index: Indexer.java: src.java.org.apache.nutch.indexer Diff:6
main: Query.java: src.java.org.apache.nutch.searcher Diff:5
getMimeType: MimeUtil.java: src.java.org.apache.nutch.util Diff:2
