isHelp: OptionParser.java: qpid.java.client.example.src.main.java.org.apache.qpid.example Diff:2
initialiseModel: VirtualHostImpl.java: qpid.java.broker.src.main.java.org.apache.qpid.server.virtualhost Diff:33
setQueueName: AMQTopic.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:13
setContextKey: AMQProtocolEngine.java: qpid.java.broker.src.main.java.org.apache.qpid.server.protocol Diff:38
findIndex: JavaGenerator.java: qpid.gentools.src.org.apache.qpid.gentools Diff:150
startTest: PerfProducer.java: qpid.java.tools.src.main.java.org.apache.qpid.tools Diff:43
getMaxConnections: BrokerConfigAdapter.java: qpid.java.broker.src.main.java.org.apache.qpid.server.registry Diff:8
isReport: MessageFactory.java: qpid.java.perftests.src.main.java.org.apache.qpid.topic Diff:5
close: ReadOnlyContext.java: qpid.java.client.src.main.java.org.apache.qpid.jndi Diff:25
getProxy: LoggingProxy.java: qpid.java.broker.src.main.java.org.apache.qpid.server.util Diff:5
insert: SubscriptionList.java: qpid.java.broker.src.main.java.org.apache.qpid.server.subscription Diff:3
createMessage: PerfProducer.java: qpid.java.tools.src.main.java.org.apache.qpid.tools Diff:23
getObjectInstanceName: AMQQueueMBean.java: qpid.java.broker.src.main.java.org.apache.qpid.server.queue Diff:12
getConfigStore: AMQProtocolEngine.java: qpid.java.broker.src.main.java.org.apache.qpid.server.protocol Diff:61
getConnectionDelegate: ServerConnection.java: qpid.java.broker.src.main.java.org.apache.qpid.server.transport Diff:6
registerSchema: QMFService.java: qpid.java.broker.src.main.java.org.apache.qpid.qmf Diff:10
processToken: DotnetGenerator.java: qpid.gentools.src.org.apache.qpid.gentools Diff:42
getDataReceiptStatistics: ApplicationRegistry.java: qpid.java.broker.src.main.java.org.apache.qpid.server.registry Diff:55
setHouseKeepingPoolSize: VirtualHostImpl.java: qpid.java.broker.src.main.java.org.apache.qpid.server.virtualhost Diff:23
setIdleTimeout: SSLSender.java: qpid.java.common.src.main.java.org.apache.qpid.transport.network.security.ssl Diff:12
receive: BasicMessageConsumer.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:12
processVersionList: Generator.java: qpid.gentools.src.org.apache.qpid.gentools Diff:35
print: AmqpDomainMap.java: qpid.gentools.src.org.apache.qpid.gentools Diff:20
initialiseAuthenticationMechanism: PrincipalDatabaseAuthenticationManager.java: qpid.java.broker.src.main.java.org.apache.qpid.server.security.auth.manager Diff:11
getJMSConnection: QpidBench.java: qpid.java.tools.src.main.java.org.apache.qpid.tools Diff:11
getDouble: JMSMapMessage.java: qpid.java.client.src.main.java.org.apache.qpid.client.message Diff:26
addDomain: AmqpDomain.java: qpid.gentools.src.org.apache.qpid.gentools Diff:3
setBooleanProperty: AMQMessageDelegate_0_10.java: qpid.java.client.src.main.java.org.apache.qpid.client.message Diff:53
deleteMessageFromTop: SimpleAMQQueue.java: qpid.java.broker.src.main.java.org.apache.qpid.server.queue Diff:48
getDeclareArgs: AddressHelper.java: qpid.java.client.src.main.java.org.apache.qpid.client.messaging.address Diff:15
dispatchConnectionStartOk: ServerMethodDispatcherImpl.java: qpid.java.broker.src.main.java.org.apache.qpid.server.handler Diff:18
getConfigFile: BrokerOptions.java: qpid.java.broker.src.main.java.org.apache.qpid.server Diff:2
print: AmqpField.java: qpid.gentools.src.org.apache.qpid.gentools Diff:38
isQueueBound: AMQSession_0_8.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:81
createXAConnection: AMQConnectionFactory.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:35
sessionAttachImpl: ServerDelegate.java: qpid.java.common.src.main.java.org.apache.qpid.transport Diff:14
getJmxPortRegistryServer: BrokerOptions.java: qpid.java.broker.src.main.java.org.apache.qpid.server Diff:2
close: AbstractMessageStore.java: qpid.java.broker.src.main.java.org.apache.qpid.server.store Diff:5
queue: VirtualHostConfigRecoveryHandler.java: qpid.java.broker.src.main.java.org.apache.qpid.server.virtualhost Diff:6
methodReceived: TxSelectHandler.java: qpid.java.broker.src.main.java.org.apache.qpid.server.handler Diff:7
getHouseKeepingActiveCount: VirtualHostImpl.java: qpid.java.broker.src.main.java.org.apache.qpid.server.virtualhost Diff:23
isPersistent: DerbyMessageStore.java: qpid.java.broker.src.main.java.org.apache.qpid.server.store Diff:95
toString: URLSyntaxException.java: qpid.java.common.src.main.java.org.apache.qpid.url Diff:3
getFederationTag: BrokerConfigAdapter.java: qpid.java.broker.src.main.java.org.apache.qpid.server.registry Diff:14
getID: AMQChannel.java: qpid.java.broker.src.main.java.org.apache.qpid.server Diff:132
main: Client.java: qpid.java.systests.src.main.java.org.apache.qpid.test.unit.client.forwardall Diff:2
isDirectoryAStoreDir: BDBStoreUpgrade.java: qpid.java.bdbstore.src.main.java.org.apache.qpid.server.store.berkeleydb Diff:103
start: IoNetworkConnection.java: qpid.java.common.src.main.java.org.apache.qpid.transport.network.io Diff:2
fromUTF8: Strings.java: qpid.java.common.src.main.java.org.apache.qpid.util Diff:5
batch: Publisher.java: qpid.java.perftests.src.main.java.org.apache.qpid.topic Diff:9
nextState: TopicMatcherDFAState.java: qpid.java.broker.src.main.java.org.apache.qpid.server.exchange.topic Diff:2
addFromNode: AmqpClass.java: qpid.gentools.src.org.apache.qpid.gentools Diff:11
closeListeners: IoSender.java: qpid.java.common.src.main.java.org.apache.qpid.transport.network.io Diff:12
frame: Assembler.java: qpid.java.common.src.main.java.org.apache.qpid.transport.network Diff:2
iterator: SimpleQueueEntryList.java: qpid.java.broker.src.main.java.org.apache.qpid.server.queue Diff:7
createEventMessage: FileMessageFactory.java: qpid.java.client.example.src.main.java.org.apache.qpid.example.publisher Diff:4
wrap: AmqPlainSaslClient.java: qpid.java.client.src.main.java.org.apache.qpid.client.security.amqplain Diff:7
loadExchanges: BDBMessageStore.java: qpid.java.bdbstore.src.main.java.org.apache.qpid.server.store.berkeleydb Diff:25
setSender: BaseCircuitFactory.java: qpid.java.systests.src.main.java.org.apache.qpid.test.framework.sequencers Diff:1
getNetworkConnection: AMQProtocolHandler.java: qpid.java.client.src.main.java.org.apache.qpid.client.protocol Diff:61
setConnectionTuneOkChannelMax: ServerDelegate.java: qpid.java.common.src.main.java.org.apache.qpid.transport Diff:15
getPropertyListSize: BasicContentHeaderProperties.java: qpid.java.common.src.main.java.org.apache.qpid.framing Diff:12
setMaxLength: QMFProperty.java: qpid.java.broker.src.main.java.org.apache.qpid.qmf Diff:7
sendQueueDeclare: AMQSession_0_8.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:114
run: IoReceiver.java: qpid.java.common.src.main.java.org.apache.qpid.transport.network.io Diff:8
getInfoFromBindingURL: AMQDestination.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:1
enqueue: SimpleAMQQueue.java: qpid.java.broker.src.main.java.org.apache.qpid.server.queue Diff:9
executeRetrySupport: AMQConnectionDelegate_8_0.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:75
readChar: JMSBytesMessage.java: qpid.java.client.src.main.java.org.apache.qpid.client.message Diff:3
createXQuery: UnaryExpression.java: qpid.java.broker.src.main.java.org.apache.qpid.server.filter Diff:2
getDefaultVirtualHost: ServerConfiguration.java: qpid.java.broker.src.main.java.org.apache.qpid.server.configuration Diff:106
getConfiguration: InternalBrokerBaseCase.java: qpid.java.broker.src.test.java.org.apache.qpid.server.util Diff:49
send: BasicMessageProducer.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:7
isDurable: AMQQueueMBean.java: qpid.java.broker.src.main.java.org.apache.qpid.server.queue Diff:11
sendSuspendChannel: AMQSession.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:13
test: QuickAcking.java: qpid.java.systests.src.main.java.org.apache.qpid.test.unit.ack Diff:4
dispatchMessageReject: ServerMethodDispatcherImpl_0_9.java: qpid.java.broker.src.main.java.org.apache.qpid.server.handler Diff:2
getConfigType: ManagementExchange.java: qpid.java.broker.src.main.java.org.apache.qpid.qmf Diff:5
dispose: AmqPlainSaslServer.java: qpid.java.broker.src.main.java.org.apache.qpid.server.security.auth.sasl.amqplain Diff:6
writeFieldTableBytes: EncodingUtils.java: qpid.java.common.src.main.java.org.apache.qpid.framing Diff:9
handle: SessionDelegate.java: qpid.java.common.src.main.java.org.apache.qpid.transport Diff:8
setEncoding: AMQMessageDelegate_0_8.java: qpid.java.client.src.main.java.org.apache.qpid.client.message Diff:2
checkTransactionStatus: ServerSession.java: qpid.java.broker.src.main.java.org.apache.qpid.server.transport Diff:52
expand: Strings.java: qpid.java.common.src.main.java.org.apache.qpid.util Diff:4
getDefaultVirtualHostName: VirtualHostRegistry.java: qpid.java.broker.src.main.java.org.apache.qpid.server.virtualhost Diff:7
getBrokerDetails: AMQConnectionURL.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:5
isPersistent: BDBMessageStore.java: qpid.java.bdbstore.src.main.java.org.apache.qpid.server.store.berkeleydb Diff:202
processTemplate: DotnetGenerator.java: qpid.gentools.src.org.apache.qpid.gentools Diff:42
getSSLPorts: BrokerOptions.java: qpid.java.broker.src.main.java.org.apache.qpid.server Diff:2
clearProperties: NonQpidMessage.java: qpid.java.client.src.test.java.org.apache.qpid.test.unit.message Diff:1
setTimestamp: PingPongProducer.java: qpid.java.perftests.src.main.java.org.apache.qpid.requestreply Diff:37
error: Disassembler.java: qpid.java.common.src.main.java.org.apache.qpid.transport.network Diff:14
exception: AMQConnectionDelegate_0_10.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:47
writerIdle: AMQProtocolHandler.java: qpid.java.client.src.main.java.org.apache.qpid.client.protocol Diff:25
generateClassMethodBodyInclude: CppGenerator.java: qpid.gentools.src.org.apache.qpid.gentools Diff:274
removeConfiguredObject: ConfigStore.java: qpid.java.broker.src.main.java.org.apache.qpid.server.configuration Diff:11
getHost: BrokerLink.java: qpid.java.broker.src.main.java.org.apache.qpid.server.federation Diff:3
adjustTimeout: AMQConnection.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:32
postDeliver: BasicMessageConsumer_0_10.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:66
createMessage: MessageFactoryRegistry.java: qpid.java.client.src.main.java.org.apache.qpid.client.message Diff:7
getAllPropertyNames: ObjectProperties.java: qpid.java.broker.src.main.java.org.apache.qpid.server.security.access Diff:4
matches: HeadersBinding.java: qpid.java.broker.src.main.java.org.apache.qpid.server.exchange Diff:4
sendQueueDelete: AMQSession_0_8.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:119
createXAQueueConnection: AMQConnectionFactory.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:38
setServerProperties: Connection.java: qpid.java.common.src.main.java.org.apache.qpid.transport Diff:7
toString: ConstantExpression.java: qpid.java.client.src.main.java.org.apache.qpid.filter Diff:5
getManagementEnabled: ServerConfiguration.java: qpid.java.broker.src.main.java.org.apache.qpid.server.configuration Diff:74
getLogMessage: GenericActor.java: qpid.java.broker.src.main.java.org.apache.qpid.server.logging.actors Diff:1
createConnection: AMQConnectionFactory.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:4
stopBroker: InternalBrokerBaseCase.java: qpid.java.broker.src.test.java.org.apache.qpid.server.util Diff:27
writeUTF: JMSBytesMessage.java: qpid.java.client.src.main.java.org.apache.qpid.client.message Diff:35
sendSuspendChannel: AMQSession_0_10.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:87
createFromHex: ConstantExpression.java: qpid.java.broker.src.main.java.org.apache.qpid.server.filter Diff:6
readCommand: SimpleConsole.java: qpid.java.broker.src.main.java.org.apache.qpid.tools.utils Diff:8
heartbeatBodyReceived: AMQProtocolSession.java: qpid.java.client.src.main.java.org.apache.qpid.client.protocol Diff:3
getSession: Connection.java: qpid.java.common.src.main.java.org.apache.qpid.transport Diff:13
rollback: XAResourceImpl.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:39
exchangeBind: ServerSessionDelegate.java: qpid.java.broker.src.main.java.org.apache.qpid.server.transport Diff:71
closed: Session.java: qpid.java.common.src.main.java.org.apache.qpid.transport Diff:75
txSelect: ServerSessionDelegate.java: qpid.java.broker.src.main.java.org.apache.qpid.server.transport Diff:51
prepareFilename: JavaGenerator.java: qpid.gentools.src.org.apache.qpid.gentools Diff:14
methodReceived: ChannelFlowMethodHandler.java: qpid.java.client.src.main.java.org.apache.qpid.client.handler Diff:1
getKerberosUser: ClientConnectionDelegate.java: qpid.java.client.src.main.java.org.apache.qpid.client.transport Diff:29
rollbackTransactions: AMQProtocolSessionMBean.java: qpid.java.broker.src.main.java.org.apache.qpid.server.protocol Diff:19
toString: ObjectType.java: qpid.java.broker.src.main.java.org.apache.qpid.server.security.access Diff:6
dispatchFileCancel: ServerMethodDispatcherImpl.java: qpid.java.broker.src.main.java.org.apache.qpid.server.handler Diff:22
addConfigEventListener: ConfigStore.java: qpid.java.broker.src.main.java.org.apache.qpid.server.configuration Diff:13
getConfigurationPlugins: ConfigurationManager.java: qpid.java.broker.src.main.java.org.apache.qpid.server.configuration Diff:7
getId: AbstractExchange.java: qpid.java.broker.src.main.java.org.apache.qpid.server.exchange Diff:4
formatToString: TopicConfiguration.java: qpid.java.broker.src.main.java.org.apache.qpid.server.configuration Diff:16
processFieldTemplates: Generator.java: qpid.gentools.src.org.apache.qpid.gentools Diff:23
getNumMessage: MessageMonitor.java: qpid.java.systests.src.main.java.org.apache.qpid.test.framework Diff:2
getStorableSize: MessageMetaData.java: qpid.java.broker.src.main.java.org.apache.qpid.server.message Diff:6
getDataReceiptRate: ServerInformationMBean.java: qpid.java.broker.src.main.java.org.apache.qpid.server.information.management Diff:19
isBound: DirectExchange.java: qpid.java.broker.src.main.java.org.apache.qpid.server.exchange Diff:14
getChannel: AMQProtocolEngine.java: qpid.java.broker.src.main.java.org.apache.qpid.server.protocol Diff:38
exception: ServerSessionDelegate.java: qpid.java.broker.src.main.java.org.apache.qpid.server.transport Diff:70
getBindingFactory: VirtualHostImpl.java: qpid.java.broker.src.main.java.org.apache.qpid.server.virtualhost Diff:46
getBroker: ApplicationRegistry.java: qpid.java.broker.src.main.java.org.apache.qpid.server.registry Diff:52
dispatchBasicGetEmpty: ClientMethodDispatcherImpl.java: qpid.java.client.src.main.java.org.apache.qpid.client.handler Diff:4
createPublisherFromCircuitEnd: LocalAMQPCircuitFactory.java: qpid.java.systests.src.main.java.org.apache.qpid.test.framework Diff:45
getContentHeaderBody: ProtocolOutputConverterImpl.java: qpid.java.broker.src.main.java.org.apache.qpid.server.output.amqp0_9_1 Diff:2
getMBeanAttributesInfo: MBeanIntrospector.java: qpid.java.broker.src.main.java.org.apache.qpid.server.management Diff:10
isClosing: AMQProtocolEngine.java: qpid.java.broker.src.main.java.org.apache.qpid.server.protocol Diff:1
evaluate: XalanXPathEvaluator.java: qpid.java.broker.src.main.java.org.apache.qpid.server.filter Diff:6
closeConnection: AMQConnectionDelegate_8_0.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:8
getJMXConnection: DeleteMessagesFromTopOfTmp.java: qpid.java.management.example.src.main.java.org.apache.qpid.example.jmxexample Diff:11
complete: Session.java: qpid.java.common.src.main.java.org.apache.qpid.transport Diff:49
savePasswordFile: PlainPasswordFilePrincipalDatabase.java: qpid.java.broker.src.main.java.org.apache.qpid.server.security.auth.database Diff:61
isExchangeExist: AMQSession_0_10.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:125
releaseSendLock: MockSubscription.java: qpid.java.broker.src.test.java.org.apache.qpid.server.subscription Diff:2
negate: UnaryExpression.java: qpid.java.client.src.main.java.org.apache.qpid.filter Diff:5
init: AbstractExchangeMBean.java: qpid.java.broker.src.main.java.org.apache.qpid.server.exchange Diff:5
sync: Session.java: qpid.java.common.src.main.java.org.apache.qpid.transport Diff:68
generateInnerClassMethods: CppGenerator.java: qpid.gentools.src.org.apache.qpid.gentools Diff:148
parseIP: Broker.java: qpid.java.broker.src.main.java.org.apache.qpid.server Diff:63
enqueueMessage: BDBMessageStore.java: qpid.java.bdbstore.src.main.java.org.apache.qpid.server.store.berkeleydb Diff:141
createSession: AMQConnection.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:9
close: AMQConnection.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:29
setBoolean: JMSMapMessage.java: qpid.java.client.src.main.java.org.apache.qpid.client.message Diff:34
setTicket: AMQSession.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:13
getCode: AMQConstant.java: qpid.java.common.src.main.java.org.apache.qpid.protocol Diff:2
isDurable: BrokerConfigAdapter.java: qpid.java.broker.src.main.java.org.apache.qpid.server.registry Diff:14
setErrorsOnUnknowns: CommandLineParser.java: qpid.java.common.src.main.java.org.apache.qpid.util Diff:7
getCompositeStartupMessageLogger: ApplicationRegistry.java: qpid.java.broker.src.main.java.org.apache.qpid.server.registry Diff:52
setBrokerList: QpidClientConnectionHelper.java: qpid.java.systests.src.main.java.org.apache.qpid.test.utils Diff:14
rename: ReadOnlyContext.java: qpid.java.client.src.main.java.org.apache.qpid.jndi Diff:25
onRelease: AMQMessageReference.java: qpid.java.broker.src.main.java.org.apache.qpid.server.message Diff:2
abortTran: DerbyMessageStore.java: qpid.java.broker.src.main.java.org.apache.qpid.server.store Diff:64
returnBouncedMessage: AMQSession_0_8.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:138
initialiseStatisticsReporting: ApplicationRegistry.java: qpid.java.broker.src.main.java.org.apache.qpid.server.registry Diff:45
setConsole: MessageStoreTool.java: qpid.java.broker.src.main.java.org.apache.qpid.tools.messagestore Diff:3
addQueueDeleteTask: SimpleAMQQueue.java: qpid.java.broker.src.main.java.org.apache.qpid.server.queue Diff:52
getProtocolMajorVersion: AMQProtocolHandler.java: qpid.java.client.src.main.java.org.apache.qpid.client.protocol Diff:61
setDisableMessageID: BasicMessageProducer.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:5
main: PerfConsumer.java: qpid.java.tools.src.main.java.org.apache.qpid.tools Diff:70
getPropertyNames: NonQpidMessage.java: qpid.java.client.src.test.java.org.apache.qpid.test.unit.message Diff:9
eof: Lexicon.java: qpid.java.common.src.main.java.org.apache.qpid.messaging.util Diff:1
getUsers: PlainPasswordFilePrincipalDatabase.java: qpid.java.broker.src.main.java.org.apache.qpid.server.security.auth.database Diff:16
allMessageIDs: Move.java: qpid.java.broker.src.main.java.org.apache.qpid.tools.messagestore.commands Diff:29
getPeakMessageDeliveryRate: AMQBrokerManagerMBean.java: qpid.java.broker.src.main.java.org.apache.qpid.server Diff:41
isSystemConnection: ProtocolEngine_0_10.java: qpid.java.broker.src.main.java.org.apache.qpid.server.protocol Diff:2
getObjectInstanceName: AbstractExchangeMBean.java: qpid.java.broker.src.main.java.org.apache.qpid.server.exchange Diff:6
hasExclusiveSubscriber: SimpleAMQQueue.java: qpid.java.broker.src.main.java.org.apache.qpid.server.queue Diff:30
getPassword: HashedUser.java: qpid.java.broker.src.main.java.org.apache.qpid.server.security.auth.database Diff:2
attemptReconnection: AMQConnection.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:8
getBrokerId: VirtualHostImpl.java: qpid.java.broker.src.main.java.org.apache.qpid.server.virtualhost Diff:46
createReportResponseMessage: MessageFactory.java: qpid.java.perftests.src.main.java.org.apache.qpid.topic Diff:7
setBatchMode: MessageStoreTool.java: qpid.java.broker.src.main.java.org.apache.qpid.tools.messagestore Diff:6
matches: JMSSelectorFilter.java: qpid.java.client.src.main.java.org.apache.qpid.filter Diff:2
getVersionSet: AmqpMethod.java: qpid.gentools.src.org.apache.qpid.gentools Diff:39
assertExceptionOfType: ExceptionMonitor.java: qpid.java.systests.src.main.java.org.apache.qpid.test.framework Diff:2
getCompressAsync: QpidCompositeRollingAppender.java: qpid.java.broker.src.main.java.org.apache.log4j Diff:2
connectionAuthContinue: ServerDelegate.java: qpid.java.common.src.main.java.org.apache.qpid.transport Diff:9
messageTransfer: ServerSessionDelegate.java: qpid.java.broker.src.main.java.org.apache.qpid.server.transport Diff:40
doClose: AMQConnection.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:32
resolve: Strings.java: qpid.java.common.src.main.java.org.apache.qpid.util Diff:4
getTotalDataReceived: AMQProtocolSessionMBean.java: qpid.java.broker.src.main.java.org.apache.qpid.server.protocol Diff:66
getManagementKeyStorePassword: ServerConfiguration.java: qpid.java.broker.src.main.java.org.apache.qpid.server.configuration Diff:72
getUserName: ServerConnection.java: qpid.java.broker.src.main.java.org.apache.qpid.server.transport Diff:16
authorisePublish: SecurityManager.java: qpid.java.broker.src.main.java.org.apache.qpid.server.security Diff:26
dispatchFileCancel: ClientMethodDispatcherImpl.java: qpid.java.client.src.main.java.org.apache.qpid.client.handler Diff:16
setQueueContext: Subscription_0_10.java: qpid.java.broker.src.main.java.org.apache.qpid.server.subscription Diff:84
deregisterConsumer: BasicMessageConsumer.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:56
isDurable: SystemConfigImpl.java: qpid.java.broker.src.main.java.org.apache.qpid.server.configuration Diff:1
processMethodList: JavaGenerator.java: qpid.gentools.src.org.apache.qpid.gentools Diff:53
getConversationFactory: BaseCircuitFactory.java: qpid.java.systests.src.main.java.org.apache.qpid.test.framework.sequencers Diff:3
registerObject: JMXManagedObjectRegistry.java: qpid.java.broker.src.main.java.org.apache.qpid.server.management Diff:34
getMessageReceiptRate: ServerInformationMBean.java: qpid.java.broker.src.main.java.org.apache.qpid.server.information.management Diff:17
configureMessageStore: MemoryMessageStore.java: qpid.java.broker.src.main.java.org.apache.qpid.server.store Diff:8
getQueue: SimpleQueueEntryList.java: qpid.java.broker.src.main.java.org.apache.qpid.server.queue Diff:4
buffer: BBEncoder.java: qpid.java.common.src.main.java.org.apache.qpid.transport.codec Diff:3
createMBean: TopicExchange.java: qpid.java.broker.src.main.java.org.apache.qpid.server.exchange Diff:49
getMechanismNames: AnonymousSaslServerFactory.java: qpid.java.broker.src.main.java.org.apache.qpid.server.security.auth.sasl.anonymous Diff:5
messageResume: ServerSessionDelegate.java: qpid.java.broker.src.main.java.org.apache.qpid.server.transport Diff:8
sendExchangeDeclare: AMQSession_0_10.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:67
addFromNode: Generator.java: qpid.gentools.src.org.apache.qpid.gentools Diff:54
getTotalEnqueueSize: SimpleAMQQueue.java: qpid.java.broker.src.main.java.org.apache.qpid.server.queue Diff:122
getLink: AddressHelper.java: qpid.java.client.src.main.java.org.apache.qpid.client.messaging.address Diff:74
getErrorCode: AMQSession.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:18
createExchange: DerbyMessageStore.java: qpid.java.broker.src.main.java.org.apache.qpid.server.store Diff:13
dispatchChannelFlow: ClientMethodDispatcherImpl.java: qpid.java.client.src.main.java.org.apache.qpid.client.handler Diff:8
getNumberGeneratedFiles: Generator.java: qpid.gentools.src.org.apache.qpid.gentools Diff:7
print: AmqpClass.java: qpid.gentools.src.org.apache.qpid.gentools Diff:5
main: UDPClockReference.java: qpid.java.systests.src.main.java.org.apache.qpid.test.framework.clocksynch Diff:7
deliverAsync: SimpleAMQQueue.java: qpid.java.broker.src.main.java.org.apache.qpid.server.queue Diff:86
getDefaultQueueExchangeName: AMQConnection.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:67
processFieldTemplate: JavaGenerator.java: qpid.gentools.src.org.apache.qpid.gentools Diff:444
run: IoSender.java: qpid.java.common.src.main.java.org.apache.qpid.transport.network.io Diff:17
getRoutingKeys: QueueConfiguration.java: qpid.java.broker.src.main.java.org.apache.qpid.server.configuration Diff:9
messageAccept: ServerSessionDelegate.java: qpid.java.broker.src.main.java.org.apache.qpid.server.transport Diff:3
unregisterSubscriptions: ServerSession.java: qpid.java.broker.src.main.java.org.apache.qpid.server.transport Diff:53
getMessageAge: SlowConsumerDetectionQueueConfiguration.java: qpid.java.broker.src.main.java.org.apache.qpid.server.configuration.plugins Diff:1
removeVersion: AmqpMethod.java: qpid.gentools.src.org.apache.qpid.gentools Diff:25
initReceiver: Session.java: qpid.java.common.src.main.java.org.apache.qpid.transport Diff:1
mgmtClose: AMQProtocolEngine.java: qpid.java.broker.src.main.java.org.apache.qpid.server.protocol Diff:63
subscriptionReadyAndHasInterest: SimpleAMQQueue.java: qpid.java.broker.src.main.java.org.apache.qpid.server.queue Diff:16
run: HouseKeepingTask.java: qpid.java.broker.src.main.java.org.apache.qpid.server.virtualhost Diff:3
isConnected: QpidClientConnectionHelper.java: qpid.java.systests.src.main.java.org.apache.qpid.test.utils Diff:17
main: QpidBench.java: qpid.java.tools.src.main.java.org.apache.qpid.tools Diff:9
getPassword: BrokerLink.java: qpid.java.broker.src.main.java.org.apache.qpid.server.federation Diff:3
close: BasicMessageProducer.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:9
removeAllCredit: MessageOnlyCreditManager.java: qpid.java.broker.src.main.java.org.apache.qpid.server.flow Diff:4
setOption: AMQConnectionURL.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:9
sequenceTest: FanOutCircuitFactory.java: qpid.java.systests.src.main.java.org.apache.qpid.test.framework.sequencers Diff:25
methodReceived: ConnectionCloseOkMethodHandler.java: qpid.java.broker.src.main.java.org.apache.qpid.server.handler Diff:5
getMaxPrefetch: AMQConnection.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:70
openFileOrDefaultResource: FileUtils.java: qpid.java.common.src.main.java.org.apache.qpid.util Diff:1
max: Publisher.java: qpid.java.perftests.src.main.java.org.apache.qpid.oldtopic Diff:15
getDataDeliveryRate: AMQProtocolSessionMBean.java: qpid.java.broker.src.main.java.org.apache.qpid.server.protocol Diff:50
createTestMessage: LocalCircuitImpl.java: qpid.java.systests.src.main.java.org.apache.qpid.test.framework.localcircuit Diff:3
processClassTemplate: CppGenerator.java: qpid.gentools.src.org.apache.qpid.gentools Diff:4
getName: AmqpField.java: qpid.gentools.src.org.apache.qpid.gentools Diff:39
setCommandParser: SimpleConsole.java: qpid.java.broker.src.main.java.org.apache.qpid.tools.utils Diff:8
getNextBrokerDetails: FailoverSingleServer.java: qpid.java.client.src.main.java.org.apache.qpid.jms.failover Diff:4
dispatchChannelFlow: ServerMethodDispatcherImpl.java: qpid.java.broker.src.main.java.org.apache.qpid.server.handler Diff:13
removeBrokerConnection: VirtualHostImpl.java: qpid.java.broker.src.main.java.org.apache.qpid.server.virtualhost Diff:44
useCreditForMessage: Pre0_10CreditManager.java: qpid.java.broker.src.main.java.org.apache.qpid.server.flow Diff:2
setType: BasicContentHeaderProperties.java: qpid.java.common.src.main.java.org.apache.qpid.framing Diff:31
removeQueue: DerbyMessageStore.java: qpid.java.broker.src.main.java.org.apache.qpid.server.store Diff:50
initialiseAuthenticationMechanisms: PrincipalDatabaseAuthenticationManager.java: qpid.java.broker.src.main.java.org.apache.qpid.server.security.auth.manager Diff:4
setUsername: AMQConnectionURL.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:7
authoriseUnbind: AbstractProxyPlugin.java: qpid.java.broker.src.main.java.org.apache.qpid.server.security Diff:6
tearDown: FrameworkBaseCase.java: qpid.java.systests.src.main.java.org.apache.qpid.test.framework Diff:7
validateConfiguration: VirtualHostConfiguration.java: qpid.java.broker.src.main.java.org.apache.qpid.server.configuration Diff:62
getVirtualHost: ServerSession.java: qpid.java.broker.src.main.java.org.apache.qpid.server.transport Diff:42
getConverter: AmqpConstantSet.java: qpid.gentools.src.org.apache.qpid.gentools Diff:17
getChannel: MockSubscription.java: qpid.java.broker.src.test.java.org.apache.qpid.server.subscription Diff:1
commit: XAResourceImpl.java: qpid.java.client.src.main.java.org.apache.qpid.client Diff:5
